cd Datawconfid,pctid,x,y,z
1,65,1.234,0.539,0.348
1,65,1.180,0.105,0.160
1,65,0.879,-0.418,-0.207
1,65,0.973,0.293,-0.523
1,65,0.988,0.078,-0.227
1,65,1.121,0.574,0.367
1,65,1.348,0.008,0.129
1,65,0.922,-0.152,-0.152
1,65,1.012,0.078,-0.605
1,65,1.074,-0.027,-0.199
1,65,1.047,0.594,0.383
1,65,1.242,-0.074,0.148
1,65,0.852,-0.238,-0.180
1,65,0.883,0.199,-0.445
1,65,1.047,0.187,-0.250
1,65,1.070,0.477,0.414
1,65,1.219,-0.020,0.043
1,65,0.992,-0.312,-0.242
1,65,0.949,0.422,-0.520
1,65,0.977,0.133,-0.195
1,65,1.098,0.539,0.336
1,65,1.090,-0.074,0.129
1,65,0.941,-0.262,-0.273
1,65,0.805,0.309,-0.539
1,65,1.035,0.242,-0.234
1,65,1.187,0.566,0.367
1,65,1.051,0.168,0.148
1,65,0.887,-0.375,-0.172
1,65,1.055,0.191,-0.453
1,65,0.996,0.063,-0.187
1,65,1.012,0.578,0.379
1,65,1.176,0.070,0.105
1,65,0.840,-0.113,-0.137
1,65,0.980,0.137,-0.473
1,65,1.117,-0.020,-0.172
1,65,1.090,0.445,0.328
1,65,1.160,-0.055,0.117
1,65,0.875,-0.133,-0.293
1,65,0.797,0.227,-0.395
1,65,1.062,0.191,-0.250
1,65,1.117,0.512,0.359
1,65,1.262,-0.094,0.148
1,65,0.973,-0.414,-0.172
1,65,0.801,0.359,-0.488
1,65,0.984,0.059,-0.246
1,65,1.086,0.578,0.395
1,65,1.102,-0.023,0.117
1,65,0.930,-0.262,-0.273
1,65,0.770,0.270,-0.527
1,65,0.977,0.258,-0.156
1,65,1.078,0.516,0.328
1,65,1.121,0.070,0.129
1,65,0.840,-0.211,-0.168
1,65,0.949,0.160,-0.434
1,65,1.031,0.063,-0.277
1,65,1.129,0.496,0.430
1,65,1.273,-0.016,0.047
1,65,1.004,-0.301,-0.195
1,65,1.000,0.238,-0.508
1,65,0.996,0.133,-0.195
1,65,1.102,0.516,0.359
1,65,1.121,-0.063,0.121
1,65,0.934,-0.312,-0.270
1,65,0.844,0.277,-0.398
1,65,1.020,0.238,-0.254
1,65,1.121,0.641,0.359
1,65,1.004,0.168,0.145
1,65,0.883,-0.383,-0.176
1,65,0.887,0.211,-0.648
1,65,0.977,0.094,-0.141
1,65,1.078,0.625,0.406
1,65,1.230,-0.043,0.051
1,65,0.836,-0.102,-0.250
1,65,0.945,0.309,-0.508
1,65,0.969,0.195,-0.211
1,65,1.168,0.457,0.324
1,65,1.289,0.008,0.145
1,65,0.875,-0.203,-0.148
1,65,1.098,0.086,-0.629
1,65,1.070,0.000,-0.145
1,65,0.996,0.406,0.441
1,65,1.387,-0.066,0.023
1,65,0.832,0.004,-0.055
1,65,1.000,0.125,-0.520
1,65,1.039,-0.012,-0.133
1,65,1.078,0.488,0.348
1,65,1.434,-0.211,0.105
1,65,0.883,-0.145,-0.105
1,65,0.902,0.332,-0.449
1,65,1.117,-0.086,-0.234
1,65,1.023,0.570,0.328
1,65,1.105,0.125,0.160
1,65,0.813,-0.234,-0.168
1,65,0.977,0.184,-0.406
1,65,1.023,0.090,-0.137
1,65,1.078,0.539,0.430
1,65,1.277,0.020,0.031
1,65,0.832,-0.051,-0.063
1,65,1.023,0.180,-0.500
1,65,1.051,-0.008,-0.141
1,65,1.051,0.512,0.352
1,65,1.148,-0.078,0.129
1,65,0.922,-0.309,-0.281
1,65,0.836,0.258,-0.410
1,65,1.020,0.234,-0.238
1,65,1.145,0.633,0.352
1,65,1.281,0.164,0.160
1,65,0.922,-0.359,-0.176
1,65,0.953,0.215,-0.578
1,65,0.953,0.074,-0.160
1,65,0.992,0.660,0.371
1,65,1.391,0.031,0.098
1,65,0.945,-0.129,-0.102
1,65,1.012,0.059,-0.535
1,65,1.125,-0.039,-0.152
1,65,1.145,0.730,0.332
1,65,1.273,-0.145,0.141
1,65,0.863,-0.133,-0.156
1,65,0.770,0.227,-0.387
1,65,1.059,0.168,-0.266
1,65,1.133,0.426,0.438
1,65,1.285,-0.059,0.012
1,65,0.980,-0.406,-0.180
1,65,0.984,0.395,-0.461
1,65,0.996,0.094,-0.250
1,65,1.086,0.582,0.355
1,65,1.109,-0.016,0.148
1,65,0.934,-0.258,-0.270
1,65,0.914,0.312,-0.539
1,65,0.969,0.270,-0.223
1,65,1.152,0.563,0.352
1,65,1.082,0.129,0.187
1,65,0.840,-0.258,-0.172
1,65,1.008,0.223,-0.438
1,65,1.027,0.035,-0.164
1,65,1.039,0.523,0.406
1,65,1.199,0.074,0.070
1,65,0.840,-0.055,-0.086
1,65,0.969,0.148,-0.523
1,65,1.098,0.023,-0.137
1,65,1.195,0.633,0.422
1,65,1.316,-0.172,-0.016
1,65,0.938,-0.133,-0.281
1,65,0.824,0.266,-0.438
1,65,0.996,0.254,-0.238
1,65,1.141,0.496,0.328
1,65,1.285,-0.086,0.195
1,65,0.883,-0.367,-0.203
1,65,0.805,0.324,-0.512
1,65,1.000,0.121,-0.258
1,65,1.086,0.527,0.395
1,65,1.223,-0.020,0.094
1,65,1.020,-0.262,-0.246
1,65,0.898,0.363,-0.586
1,65,0.941,0.172,-0.172
1,65,1.211,0.496,0.320
1,65,1.148,-0.074,0.152
1,65,0.980,-0.309,-0.242
1,65,0.711,0.273,-0.504
1,65,1.012,0.242,-0.258
1,65,1.223,0.512,0.332
1,65,1.062,0.113,0.164
1,65,0.965,-0.375,-0.211
1,65,0.887,0.266,-0.535
1,65,0.992,0.063,-0.242
1,65,1.148,0.543,0.320
1,65,1.129,-0.020,0.129
1,65,0.965,-0.211,-0.250
1,65,0.891,0.363,-0.488
1,65,1.012,0.215,-0.223
1,65,1.277,0.453,0.363
1,65,1.164,0.105,0.199
1,65,0.859,-0.246,-0.203
1,65,1.137,0.316,-0.504
1,65,1.082,0.012,-0.246
1,65,1.141,0.418,0.387
1,65,1.199,0.082,0.074
1,65,0.898,-0.070,-0.125
1,65,0.973,0.242,-0.559
1,65,1.082,0.074,-0.187
1,65,1.098,0.512,0.410
1,65,1.281,-0.074,0.035
1,65,0.852,-0.129,-0.199
1,65,1.023,0.098,-0.539
1,65,1.121,-0.023,-0.203
1,65,1.008,0.555,0.344
1,65,1.152,-0.094,0.039
1,65,0.906,-0.371,-0.238
1,65,0.824,0.336,-0.480
1,65,1.051,0.059,-0.215
1,65,1.156,0.520,0.344
1,65,1.172,0.094,0.145
1,65,0.832,-0.156,-0.187
1,65,0.918,0.281,-0.457
1,65,1.086,0.070,-0.207
1,65,1.062,0.676,0.410
1,65,1.223,-0.004,0.012
1,65,0.977,-0.219,-0.180
1,65,1.098,0.164,-0.445
1,65,1.121,-0.027,-0.230
1,65,1.215,0.430,0.379
1,65,0.965,0.098,0.125
1,65,0.984,-0.457,-0.254
1,65,0.918,0.277,-0.488
1,65,1.012,0.090,-0.191
1,65,1.027,0.605,0.328
1,65,1.035,0.008,0.164
1,65,0.848,-0.199,-0.187
1,65,0.863,0.168,-0.574
1,65,1.117,0.020,-0.207
1,65,1.051,0.680,0.418
1,65,1.168,-0.012,0.035
1,65,0.891,-0.242,-0.254
1,65,1.004,0.336,-0.547
1,65,1.090,0.043,-0.238
1,65,1.129,0.426,0.359
1,65,1.281,0.125,0.117
1,65,0.949,-0.086,-0.145
1,65,0.914,0.180,-0.543
1,65,1.059,0.094,-0.180
1,65,0.965,0.563,0.422
1,65,1.375,-0.070,0.027
1,65,0.793,-0.141,-0.043
1,65,0.980,0.109,-0.527
1,65,1.113,-0.027,-0.215
1,65,0.922,0.574,0.371
1,65,1.145,-0.063,0.051
1,65,0.926,-0.363,-0.266
1,65,1.000,0.316,-0.477
1,65,1.039,0.055,-0.227
1,65,1.094,0.512,0.305
1,65,1.152,0.082,0.152
1,65,0.852,-0.164,-0.187
1,65,0.934,0.297,-0.484
1,65,1.105,0.063,-0.195
1,65,1.125,0.660,0.391
1,65,1.219,-0.027,0.020
1,65,0.930,-0.176,-0.199
1,65,1.156,0.289,-0.504
1,65,1.117,-0.023,-0.270
1,65,1.234,0.438,0.352
1,65,0.980,0.098,0.133
1,65,0.840,-0.438,-0.223
1,65,0.934,0.305,-0.539
1,65,1.023,0.066,-0.211
1,65,1.172,0.570,0.340
1,65,1.062,-0.031,0.129
1,65,0.852,-0.187,-0.238
1,65,0.781,0.395,-0.492
1,65,1.004,0.215,-0.187
1,65,1.020,0.441,0.340
1,65,1.156,-0.031,0.191
1,65,0.906,-0.250,-0.238
1,65,0.875,0.285,-0.523
1,65,1.094,0.156,-0.172
1,65,1.195,0.395,0.359
1,65,1.148,0.078,0.105
1,65,0.832,-0.074,-0.168
1,65,0.914,0.254,-0.512
1,65,1.043,0.078,-0.207
1,65,1.047,0.605,0.406
1,65,1.250,-0.055,0.051
1,65,0.938,-0.227,-0.195
1,65,1.039,0.262,-0.488
1,65,1.133,-0.012,-0.168
1,65,1.230,0.453,0.344
1,65,1.043,0.137,0.156
1,65,0.953,-0.410,-0.238
1,65,0.918,0.348,-0.473
1,65,1.078,0.051,-0.227
1,65,1.078,0.551,0.355
1,65,1.070,0.137,0.156
1,65,0.813,-0.184,-0.187
1,65,0.852,0.230,-0.457
1,65,1.082,0.105,-0.227
1,65,1.043,0.680,0.418
1,65,1.184,-0.008,0.035
1,65,0.828,-0.180,-0.250
1,65,1.008,0.270,-0.512
1,65,1.141,0.020,-0.258
1,65,1.160,0.352,0.355
1,65,1.156,0.031,0.082
1,65,0.887,-0.055,-0.125
1,65,0.926,0.277,-0.547
1,65,1.023,0.141,-0.172
1,65,1.109,0.500,0.391
1,65,1.258,-0.187,0.055
1,65,0.859,-0.051,-0.223
1,65,1.012,0.234,-0.457
1,65,1.113,0.055,-0.277
1,65,1.051,0.609,0.371
1,65,1.297,-0.230,0.055
1,65,0.875,-0.285,-0.094
1,65,0.961,0.352,-0.473
1,65,0.984,0.043,-0.273
1,65,1.039,0.590,0.379
1,65,1.223,-0.191,0.008
1,65,0.801,-0.109,-0.184
1,65,0.918,0.312,-0.520
1,65,1.051,0.145,-0.203
1,65,1.020,0.586,0.406
1,65,1.219,-0.027,0.063
1,65,0.918,-0.230,-0.258
1,65,0.949,0.223,-0.492
1,65,1.113,0.051,-0.277
1,65,1.098,0.480,0.375
1,65,1.102,0.039,0.090
1,65,0.910,-0.184,-0.105
1,65,0.926,0.129,-0.457
1,65,0.977,0.113,-0.141
1,65,1.055,0.527,0.402
1,65,1.227,-0.238,0.016
1,65,0.828,-0.180,-0.199
1,65,0.953,0.203,-0.469
1,65,1.059,0.113,-0.242
1,65,0.973,0.672,0.375
1,65,1.148,0.063,0.047
1,65,0.855,-0.262,-0.070
1,65,0.914,0.152,-0.609
1,65,1.004,0.098,-0.125
1,65,1.051,0.664,0.438
1,65,1.340,-0.184,0.020
1,65,0.879,-0.121,-0.141
1,65,0.844,0.273,-0.555
1,65,1.020,0.152,-0.164
1,65,1.047,0.566,0.418
1,65,1.371,-0.152,0.070
1,65,0.910,-0.066,-0.031
1,65,0.898,0.160,-0.465
1,65,1.109,0.063,-0.273
1,65,1.113,0.453,0.359
1,65,1.336,-0.238,0.047
1,65,0.891,-0.242,-0.082
1,65,0.980,0.328,-0.457
1,65,0.980,0.086,-0.258
1,65,1.039,0.629,0.418
1,65,1.262,-0.195,0.023
1,65,0.824,-0.121,-0.184
1,65,0.859,0.246,-0.500
1,65,1.055,0.156,-0.191
1,65,1.039,0.617,0.402
1,65,1.219,-0.023,0.070
1,65,0.938,-0.199,-0.262
1,65,0.918,0.172,-0.445
1,65,1.152,0.023,-0.270
1,65,1.078,0.480,0.348
1,65,1.113,0.020,0.074
1,65,0.918,-0.160,-0.094
1,65,0.922,0.180,-0.484
1,65,0.996,0.129,-0.148
1,65,1.078,0.551,0.402
1,65,1.223,-0.227,0.031
1,65,0.879,-0.230,-0.203
1,65,0.969,0.187,-0.473
1,65,1.059,0.109,-0.246
1,65,0.992,0.652,0.355
1,65,1.309,0.082,0.066
1,65,0.922,-0.262,-0.063
1,65,0.941,0.148,-0.621
1,65,0.988,0.105,-0.121
1,65,1.062,0.641,0.453
1,65,1.375,-0.137,0.020
1,65,0.852,-0.098,-0.168
1,65,0.836,0.234,-0.574
1,65,1.055,0.156,-0.168
1,65,1.035,0.730,0.422
1,65,1.359,-0.191,0.066
1,65,0.887,-0.066,-0.035
1,65,0.926,0.180,-0.469
1,65,1.039,0.074,-0.273
1,65,1.129,0.473,0.430
1,65,1.348,-0.223,-0.035
1,65,0.980,-0.309,-0.254
1,65,0.922,0.359,-0.477
1,65,1.117,0.047,-0.277
1,65,1.191,0.398,0.375
1,65,1.090,0.172,0.164
1,65,0.871,-0.176,-0.211
1,65,0.852,0.254,-0.480
1,65,1.035,0.148,-0.211
1,65,0.930,0.621,0.352
1,65,1.195,0.020,0.078
1,65,0.855,-0.176,-0.086
1,65,1.016,0.070,-0.473
1,65,1.047,0.070,-0.113
1,65,1.184,0.563,0.461
1,65,1.387,-0.168,-0.004
1,65,0.875,-0.203,-0.281
1,65,0.836,0.301,-0.449
1,65,1.160,0.023,-0.266
1,65,1.020,0.453,0.367
1,65,1.238,0.152,0.215
1,65,0.934,-0.074,-0.270
1,65,0.820,0.199,-0.469
1,65,1.102,0.129,-0.242
1,65,0.977,0.641,0.344
1,65,1.340,-0.254,0.066
1,65,0.855,-0.254,-0.078
1,65,0.926,0.285,-0.457
1,65,0.992,0.043,-0.293
1,65,1.117,0.563,0.332
1,65,1.344,-0.145,0.023
1,65,0.879,-0.133,-0.187
1,65,0.828,0.312,-0.559
1,65,1.012,0.145,-0.242
1,65,1.109,0.500,0.375
1,65,1.273,-0.184,0.078
1,65,0.922,-0.238,-0.234
1,65,0.902,0.270,-0.539
1,65,1.078,0.094,-0.305
1,65,1.172,0.516,0.328
1,65,1.148,0.012,0.047
1,65,0.918,-0.266,-0.145
1,65,0.910,0.187,-0.512
1,65,0.949,0.105,-0.227
1,65,1.059,0.531,0.406
1,65,1.176,-0.254,0.031
1,65,0.824,-0.098,-0.191
1,65,0.980,0.344,-0.395
1,65,1.039,0.152,-0.281
1,65,1.098,0.512,0.402
1,65,1.223,-0.070,0.012
1,65,0.840,-0.187,-0.238
1,65,0.902,0.230,-0.457
1,65,1.070,0.066,-0.305
1,65,1.012,0.434,0.363
1,65,1.270,0.023,0.047
1,65,0.875,-0.027,-0.133
1,65,0.973,0.180,-0.527
1,65,0.969,0.109,-0.199
1,65,0.996,0.613,0.398
1,65,1.375,-0.234,0.004
1,65,0.906,-0.066,-0.070
1,65,0.840,0.301,-0.402
1,65,1.012,0.191,-0.277
1,65,0.977,0.527,0.371
1,65,1.363,-0.246,0.059
1,65,0.863,-0.223,-0.109
1,65,0.898,0.281,-0.484
1,65,0.953,0.098,-0.293
1,65,1.051,0.605,0.414
1,65,1.258,-0.121,0.035
1,65,0.918,-0.152,-0.187
1,65,0.996,0.328,-0.547
1,65,0.988,0.172,-0.227
1,65,1.043,0.500,0.383
1,65,1.207,-0.105,0.070
1,65,0.902,-0.266,-0.281
1,65,0.848,0.230,-0.539
1,65,1.047,0.164,-0.266
1,65,1.098,0.574,0.352
1,65,1.059,0.117,0.090
1,65,0.891,-0.301,-0.152
1,65,0.953,0.113,-0.484
1,65,0.980,0.090,-0.164
1,65,0.996,0.672,0.414
1,65,1.168,-0.121,0.027
1,65,0.875,-0.168,-0.273
1,65,0.918,0.336,-0.465
1,65,1.012,0.227,-0.227
1,65,1.199,0.500,0.348
1,65,1.336,0.051,0.094
1,65,0.953,-0.160,-0.129
1,65,0.992,0.223,-0.613
1,65,1.020,0.059,-0.152
1,65,1.113,0.461,0.426
1,65,1.402,-0.094,0.023
1,65,0.828,-0.031,-0.172
1,65,1.016,0.223,-0.527
1,65,0.969,0.105,-0.203
1,65,1.043,0.590,0.379
1,65,1.395,-0.168,0.059
1,65,0.918,-0.105,-0.098
1,65,0.836,0.297,-0.402
1,65,1.105,0.230,-0.234
1,65,1.027,0.504,0.453
1,65,1.230,-0.164,-0.035
1,65,1.051,-0.215,-0.281
1,65,0.906,0.281,-0.461
1,65,1.109,0.109,-0.297
1,65,1.242,0.312,0.367
1,65,1.055,0.051,0.172
1,65,0.922,-0.211,-0.234
1,65,0.957,0.305,-0.531
1,65,0.988,0.191,-0.199
1,65,1.184,0.477,0.363
1,65,1.191,-0.043,0.113
1,65,0.883,-0.328,-0.273
1,65,0.816,0.227,-0.402
1,65,1.031,0.207,-0.277
1,65,1.109,0.617,0.363
1,65,1.027,0.121,0.137
1,65,0.836,-0.402,-0.168
1,65,0.980,0.133,-0.547
1,65,0.996,0.063,-0.176
1,65,0.938,0.672,0.379
1,65,1.172,-0.066,0.055
1,65,0.879,-0.156,-0.266
1,65,0.902,0.328,-0.441
1,65,0.984,0.230,-0.211
1,65,0.996,0.465,0.332
1,65,1.266,-0.113,0.137
1,65,0.852,-0.184,-0.164
1,65,0.801,0.121,-0.406
1,65,1.109,0.145,-0.289
1,65,1.066,0.512,0.383
1,65,1.289,-0.055,0.031
1,65,0.953,-0.309,-0.211
1,65,0.969,0.367,-0.457
1,65,1.008,0.102,-0.238
1,65,1.059,0.563,0.348
1,65,1.125,-0.102,0.098
1,65,0.934,-0.270,-0.281
1,65,0.801,0.312,-0.508
1,65,1.000,0.258,-0.242
1,65,1.090,0.605,0.352
1,65,1.098,0.156,0.137
1,65,0.887,-0.312,-0.168
1,65,1.016,0.187,-0.434
1,65,1.031,0.055,-0.164
1,65,0.980,0.605,0.395
1,65,1.227,0.043,0.059
1,65,0.832,-0.121,-0.109
1,65,0.949,0.113,-0.500
1,65,1.129,-0.016,-0.164
1,65,1.164,0.461,0.344
1,65,1.187,-0.086,0.109
1,65,0.902,-0.090,-0.277
1,65,0.789,0.223,-0.461
1,65,1.027,0.223,-0.266
1,65,1.109,0.539,0.363
1,65,1.266,0.133,0.137
1,65,0.871,-0.023,-0.172
1,65,1.047,0.227,-0.527
1,65,0.996,0.055,-0.223
1,65,1.016,0.613,0.363
1,65,1.352,-0.059,0.063
1,65,0.832,-0.168,-0.113
1,65,0.902,0.316,-0.457
1,65,1.141,0.211,-0.211
1,65,1.035,0.605,0.332
1,65,1.207,-0.141,-0.027
1,65,1.008,-0.289,-0.270
1,65,0.750,0.414,-0.465
1,65,1.039,0.184,-0.277
1,65,1.176,0.453,0.340
1,65,1.012,0.055,0.148
1,65,0.957,-0.297,-0.195
1,65,0.895,0.484,-0.551
1,65,1.000,0.098,-0.234
1,65,1.172,0.527,0.355
1,65,1.141,-0.129,0.086
1,65,0.887,-0.258,-0.266
1,65,0.766,0.352,-0.484
1,65,1.000,0.270,-0.238
1,65,1.180,0.563,0.375
1,65,1.105,0.133,0.152
1,65,0.844,-0.320,-0.184
1,65,1.043,0.316,-0.527
1,65,1.047,0.063,-0.238
1,65,1.074,0.563,0.414
1,65,1.203,0.012,0.059
1,65,0.809,-0.117,-0.109
1,65,0.992,0.160,-0.578
1,65,1.133,0.039,-0.211
1,65,1.035,0.648,0.438
1,65,1.230,-0.063,-0.008
1,65,0.875,-0.113,-0.285
1,65,0.789,0.262,-0.473
1,65,1.016,0.266,-0.230
1,65,1.004,0.480,0.352
1,65,1.184,-0.031,0.172
1,65,0.902,-0.363,-0.230
1,65,0.773,0.363,-0.438
1,65,1.059,0.094,-0.230
1,65,1.148,0.590,0.355
1,65,1.129,0.004,0.098
1,65,0.824,-0.148,-0.145
1,65,0.875,0.285,-0.445
1,65,1.102,0.223,-0.215
1,65,0.996,0.695,0.418
1,65,1.223,-0.059,0.012
1,65,0.902,-0.207,-0.211
1,65,1.016,0.195,-0.422
1,65,1.098,0.016,-0.230
1,65,0.980,0.473,0.387
1,65,1.199,0.023,0.055
1,65,0.824,-0.047,-0.105
1,65,0.895,0.223,-0.496
1,65,1.086,0.074,-0.172
1,65,1.027,0.598,0.422
1,65,1.305,-0.133,0.008
1,65,0.883,-0.180,-0.164
1,65,0.887,0.137,-0.414
1,65,1.172,-0.004,-0.203
1,65,1.246,0.512,0.363
1,65,1.094,0.133,0.168
1,65,0.902,-0.305,-0.227
1,65,0.969,0.277,-0.531
1,65,1.102,0.031,-0.230
1,65,1.129,0.539,0.367
1,65,1.363,0.094,0.090
1,65,0.965,-0.082,-0.141
1,65,0.891,0.172,-0.535
1,65,1.082,0.070,-0.195
1,65,1.027,0.648,0.422
1,65,1.387,-0.027,0.008
1,65,0.809,-0.195,-0.219
1,65,0.867,0.129,-0.539
1,65,1.207,-0.012,-0.227
1,65,1.039,0.484,0.430
1,65,1.191,-0.059,0.000
1,65,0.914,-0.355,-0.227
1,65,0.914,0.363,-0.438
1,65,1.043,0.039,-0.223
1,65,1.102,0.547,0.324
1,65,1.109,0.016,0.102
1,65,0.836,-0.137,-0.168
1,65,0.980,0.320,-0.441
1,65,1.094,0.012,-0.203
1,65,1.055,0.660,0.402
1,65,1.219,-0.086,0.012
1,65,0.934,-0.238,-0.191
1,65,1.109,0.215,-0.453
1,65,1.113,0.012,-0.242
1,65,1.059,0.426,0.391
1,65,1.187,0.016,0.055
1,65,0.809,-0.035,-0.121
1,65,0.922,0.238,-0.500
1,65,1.082,0.082,-0.172
1,65,1.039,0.574,0.422
1,65,1.312,-0.145,0.016
1,65,0.863,-0.195,-0.176
1,65,0.875,0.133,-0.566
1,65,1.180,0.008,-0.215
1,65,1.004,0.617,0.430
1,65,1.187,-0.047,0.027
1,65,0.922,-0.176,-0.234
1,65,0.887,0.254,-0.516
1,65,1.109,0.020,-0.215
1,65,1.027,0.496,0.363
1,65,1.355,0.035,0.086
1,65,0.992,-0.070,-0.125
1,65,0.930,0.191,-0.559
1,65,1.070,0.059,-0.180
1,65,0.906,0.621,0.398
1,65,1.383,-0.340,0.020
1,65,0.770,-0.191,-0.020
1,65,0.957,0.156,-0.551
1,65,0.961,-0.008,-0.211
1,65,0.996,0.516,0.430
1,65,1.168,-0.020,0.039
1,65,0.926,-0.379,-0.230
1,65,0.820,0.250,-0.391
1,65,1.070,0.031,-0.203
1,65,1.066,0.602,0.352
1,65,1.137,-0.004,0.105
1,65,1.000,-0.184,-0.289
1,65,0.902,0.309,-0.426
1,65,1.051,0.207,-0.207
1,65,1.141,0.500,0.371
1,65,1.129,0.082,0.176
1,65,0.887,-0.184,-0.219
1,65,0.906,0.203,-0.582
1,65,1.133,0.008,-0.195
1,65,1.043,0.512,0.410
1,65,1.246,0.039,0.051
1,65,0.844,-0.074,-0.086
1,65,0.984,0.176,-0.473
1,65,1.090,0.051,-0.164
1,65,1.137,0.652,0.418
1,65,1.422,-0.211,-0.016
1,65,0.852,-0.109,-0.145
1,65,0.824,0.305,-0.402
1,65,1.059,0.242,-0.230
1,65,0.957,0.582,0.387
1,65,1.270,-0.094,0.176
1,65,0.855,-0.281,-0.227
1,65,0.859,0.180,-0.352
1,65,1.121,0.137,-0.270
1,65,1.016,0.613,0.395
1,65,1.270,0.043,0.055
1,65,0.836,-0.105,-0.086
1,65,0.945,0.254,-0.504
1,65,1.105,0.000,-0.172
1,65,1.105,0.738,0.418
1,65,1.379,-0.145,-0.027
1,65,0.996,-0.242,-0.312
1,65,0.785,0.234,-0.480
1,65,1.086,0.211,-0.242
1,65,1.148,0.570,0.387
1,65,0.992,0.184,0.172
1,65,0.883,-0.336,-0.207
1,65,0.809,0.195,-0.391
1,65,1.070,0.078,-0.168
1,65,0.969,0.699,0.363
1,65,1.203,-0.004,0.086
1,65,0.824,-0.203,-0.250
1,65,0.871,0.266,-0.441
1,65,1.012,0.195,-0.199
1,65,1.078,0.469,0.355
1,65,1.332,0.047,0.164
1,65,0.910,-0.172,-0.141
1,65,1.000,0.137,-0.570
1,65,1.090,0.016,-0.152
1,65,1.059,0.496,0.426
1,65,1.379,-0.043,0.008
1,65,0.867,0.008,-0.207
1,65,1.133,0.117,-0.465
1,65,1.086,-0.012,-0.129
1,65,1.027,0.652,0.344
1,65,1.441,-0.215,0.094
1,65,0.867,-0.148,-0.102
1,65,0.867,0.305,-0.457
1,65,1.109,0.219,-0.223
1,65,1.070,0.668,0.418
1,65,1.340,-0.207,-0.047
1,65,1.070,-0.234,-0.277
1,65,0.816,0.219,-0.484
1,65,1.113,0.078,-0.289
1,65,1.133,0.336,0.387
1,65,0.992,0.102,0.164
1,65,0.977,-0.281,-0.184
1,65,0.992,0.148,-0.516
1,65,1.008,0.102,-0.180
1,65,0.961,0.574,0.352
1,65,1.184,-0.129,0.090
1,65,0.934,-0.207,-0.293
1,65,0.852,0.262,-0.426
1,65,1.020,0.191,-0.262
1,65,1.059,0.621,0.305
1,65,1.062,0.133,0.129
1,65,0.980,-0.309,-0.148
1,65,1.035,0.207,-0.578
1,65,0.992,0.082,-0.137
1,65,1.098,0.625,0.410
1,65,1.281,-0.070,0.074
1,65,0.855,-0.090,-0.238
1,65,0.992,0.250,-0.453
1,65,1.016,0.176,-0.219
1,65,1.105,0.473,0.367
1,65,1.367,-0.145,0.137
1,65,0.832,-0.055,-0.113
1,65,0.813,0.176,-0.402
1,65,1.066,0.168,-0.281
1,65,1.031,0.449,0.355
1,65,1.355,-0.113,-0.008
1,65,1.035,-0.289,-0.289
1,65,0.871,0.180,-0.477
1,65,1.145,0.063,-0.281
1,65,1.227,0.371,0.391
1,65,1.102,0.137,0.195
1,65,0.871,-0.184,-0.266
1,65,0.832,0.246,-0.449
1,65,1.055,0.191,-0.223
1,65,1.086,0.551,0.367
1,65,1.160,0.105,0.141
1,65,0.781,-0.219,-0.117
1,65,0.926,0.160,-0.398
1,65,1.016,0.059,-0.125
1,65,1.035,0.559,0.418
1,65,1.328,-0.043,0.027
1,65,0.934,-0.176,-0.203
1,65,0.813,0.164,-0.547
1,65,1.066,0.133,-0.180
1,65,0.922,0.586,0.375
1,65,1.172,-0.086,0.113
1,65,0.867,-0.270,-0.293
1,65,0.734,0.234,-0.434
1,65,1.090,0.180,-0.262
1,65,1.039,0.602,0.363
1,65,1.367,0.133,0.117
1,65,0.938,-0.348,-0.113
1,65,0.902,0.121,-0.586
1,65,1.035,0.102,-0.129
1,65,1.035,0.707,0.402
1,65,1.434,-0.051,0.055
1,65,0.855,-0.105,-0.047
1,65,0.828,0.211,-0.484
1,65,1.035,0.168,-0.191
1,65,1.074,0.676,0.359
1,65,1.371,-0.160,0.117
1,65,0.813,-0.082,-0.090
1,65,0.805,0.164,-0.418
1,65,1.062,0.000,-0.277
1,65,1.074,0.480,0.457
1,65,1.363,-0.137,-0.023
1,65,1.004,-0.277,-0.301
1,65,0.863,0.379,-0.469
1,65,1.187,0.063,-0.277
1,65,1.195,0.344,0.406
1,65,1.121,0.145,0.223
1,65,0.852,-0.164,-0.250
1,65,0.820,0.234,-0.449
1,65,1.059,0.191,-0.223
1,65,1.086,0.602,0.367
1,65,1.164,0.145,0.141
1,65,0.801,-0.168,-0.121
1,65,0.941,0.160,-0.430
1,65,1.020,0.070,-0.129
1,65,1.055,0.563,0.449
1,65,1.363,-0.086,-0.004
1,65,0.926,-0.168,-0.285
1,65,0.836,0.336,-0.434
1,65,1.141,0.031,-0.254
1,65,0.996,0.453,0.383
1,65,1.277,-0.176,0.219
1,65,0.863,-0.219,-0.246
1,65,0.867,0.316,-0.438
1,65,1.094,0.098,-0.176
1,65,1.086,0.629,0.375
1,65,1.082,0.109,0.105
1,65,0.836,-0.242,-0.117
1,65,0.883,0.312,-0.430
1,65,0.992,0.043,-0.289
1,65,1.004,0.633,0.375
1,65,1.352,-0.160,0.035
1,65,0.859,-0.156,-0.180
1,65,0.926,0.285,-0.508
1,65,1.035,0.168,-0.227
1,65,1.055,0.586,0.363
1,65,1.258,-0.055,0.098
1,65,0.941,-0.187,-0.285
1,65,0.859,0.199,-0.480
