course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,0,4410,52,26,Beginner Level,0.89,3,2017-01-20T17:02:27Z,Subject: Web Development
548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,0,4409,71,100,All Levels,0.89,5,2016-12-20T15:34:05Z,Subject: Web Development
688092,JQuery Create Overlay Popups from scratch using Jquery,https://www.udemy.com/jquery-create-modal-popup-windows-from-scratch-using-jquery/,50,4407,17,29,All Levels,0.89,2.5,2015-12-04T17:06:24Z,Subject: Web Development
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,0,4405,71,12,Beginner Level,0.89,1.5,2017-05-04T16:47:24Z,Subject: Web Development
929130,Angular 4: From Theory to Practice & FREE E-Book,https://www.udemy.com/angular-2-from-theory-to-practice/,200,4375,622,129,Beginner Level,0.89,15.5,2016-11-15T21:35:06Z,Subject: Web Development
320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,20,4333,16,17,All Levels,0.89,1,2014-10-20T11:53:12Z,Subject: Web Development
737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,0,4306,163,12,Beginner Level,0.89,0.5166666667,2016-02-07T18:58:40Z,Subject: Web Development
593128,Install WordPress on Computer using XAMPP,https://www.udemy.com/wordpress-xampp/,0,4290,150,15,All Levels,0.89,0.6166666667,2015-08-26T23:22:24Z,Subject: Web Development
810550,Effective Personal Website Building and Hosting,https://www.udemy.com/effective-personal-website-building-and-hosting/,20,4259,0,11,All Levels,0.89,1,2016-04-11T22:36:52Z,Subject: Web Development
70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,195,4198,145,161,All Levels,0.89,26,2013-10-20T19:53:28Z,Subject: Web Development
553582,Learn JavaScript from scratch,https://www.udemy.com/learn-javascript-from-scratch/,20,4193,92,44,Beginner Level,0.89,2.5,2015-07-30T19:00:52Z,Subject: Web Development
304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,https://www.udemy.com/learnsqlwithsqlserver2014/,35,4183,231,86,Beginner Level,0.89,14,2014-10-12T06:29:05Z,Subject: Web Development
446608,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,70,4183,292,38,All Levels,0.1,3.5,2015-03-13T23:11:17Z,Subject: Web Development
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,30,4157,206,80,Beginner Level,0.78,9.5,2016-03-01T00:07:14Z,Subject: Web Development
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,https://www.udemy.com/how-to-create-a-wordpress-website-2016-new-divi-theme-30/,40,4144,383,43,All Levels,0.96,5.5,2016-10-13T22:12:07Z,Subject: Web Development
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),https://www.udemy.com/angular-styling-animations-for-angular-2-and-angular-4/,120,4138,307,107,Beginner Level,0.24,6,2017-03-28T00:01:39Z,Subject: Web Development
420652,AngularJS Custom Directives with Dan Wahlin,https://www.udemy.com/angularjs-custom-directives/,75,4128,434,61,Beginner Level,0.8,6,2015-02-21T01:54:51Z,Subject: Web Development
125162,Create and Deploy a Web App in 3 Hours,https://www.udemy.com/create-and-deploy-a-web-app-in-3-hours/,50,4123,23,34,All Levels,0.84,3.5,2013-12-04T22:49:28Z,Subject: Web Development
200854,HTML and CSS Crash Course for Beginners,https://www.udemy.com/html-and-css-crash-course-for-beginners/,50,4123,46,31,Beginner Level,0.55,4.5,2014-05-30T22:23:01Z,Subject: Web Development
1113036,Mastering CSS 3.0 Selectors,https://www.udemy.com/css3-selectors/,0,4115,63,13,All Levels,0.67,2,2017-02-22T21:57:35Z,Subject: Web Development
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,50,4106,112,15,Intermediate Level,0.38,1,2016-08-27T21:35:25Z,Subject: Web Development
965528,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/web-development-masterclass-complete-certificate-course/,200,4090,178,348,All Levels,0.92,19.5,2016-10-12T03:14:13Z,Subject: Web Development
311916,Create a Responsive Website with Bootstrap 3,https://www.udemy.com/create-a-responsive-website-with-bootstrap-3/,50,4076,39,22,Beginner Level,0.92,3,2014-10-28T02:25:42Z,Subject: Web Development
833398,Angular Masterclass,https://www.udemy.com/angular-2-fundamentals-with-typescript-for-pro-developers-systemjs/,150,4057,359,99,All Levels,0.92,6.5,2016-05-09T22:29:32Z,Subject: Web Development
82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,200,4040,72,20,Beginner Level,0.92,1.5,2013-09-06T02:34:20Z,Subject: Web Development
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",https://www.udemy.com/create-sign-up-system-using-jquery-ajax-and-php/,200,4033,40,25,Intermediate Level,0.92,3,2016-02-15T00:41:18Z,Subject: Web Development
720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,30,4030,92,46,All Levels,0.92,9,2016-02-19T18:10:13Z,Subject: Web Development
860812,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,120,4028,674,93,Intermediate Level,0.92,9,2016-06-09T15:13:54Z,Subject: Web Development
365816,Build Professional WordPress Website,https://www.udemy.com/wordpress-no-coding/,145,4020,95,52,Intermediate Level,0.92,3.5,2015-01-14T09:02:00Z,Subject: Web Development
384078,Learn HTML Fast and Easy!,https://www.udemy.com/learn-to-code-html/,20,4011,24,17,Intermediate Level,0.92,1.5,2015-08-03T22:01:42Z,Subject: Web Development
875882,Creating Animations using HTML5 Canvas,https://www.udemy.com/hmtl5-canvas-animations/,25,4010,17,12,All Levels,0.92,1,2016-06-13T18:58:56Z,Subject: Web Development
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,195,4001,8,37,All Levels,0.92,4,2017-05-07T19:30:36Z,Subject: Web Development
912996,The Bubble Course - Create Complete Web Apps without Coding,https://www.udemy.com/bubble-course/,30,3960,220,47,Beginner Level,0.92,4.5,2016-07-24T18:04:32Z,Subject: Web Development
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,0,3933,23,14,All Levels,0.92,3,2017-05-09T22:13:22Z,Subject: Web Development
1260288,"Master JavaScript Programming, 3 Projects Included !!",https://www.udemy.com/master-javascript-programming-extended-course/,20,3903,53,107,Beginner Level,0.58,10.5,2017-06-27T23:16:24Z,Subject: Web Development
615084,Laravel(5.2) PHP Framework Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,20,3898,95,32,Intermediate Level,0.22,3,2015-12-29T18:54:13Z,Subject: Web Development
857270,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,0,3894,91,29,All Levels,0.97,2,2016-05-26T04:46:39Z,Subject: Web Development
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,https://www.udemy.com/complete-html5-and-css3-course-1-start-to-finish-project/,200,3887,81,94,All Levels,0.71,8.5,2015-09-07T23:42:50Z,Subject: Web Development
678150,Laravel Homestead,https://www.udemy.com/laravel-homestead/,0,3883,110,9,Beginner Level,0.89,1,2016-12-07T03:43:24Z,Subject: Web Development
604044,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,20,3877,92,15,Beginner Level,0.55,1.5,2015-09-09T17:53:26Z,Subject: Web Development
745306,"Build Realtime Apps | React Js, Golang & RethinkDB",https://www.udemy.com/realtime-apps-with-reactjs-golang-rethinkdb/,60,3854,482,48,Beginner Level,0.72,3,2016-01-29T20:30:27Z,Subject: Web Development
482404,CSS3 for beginners,https://www.udemy.com/css-learn-css-from-scratch/,195,3831,15,25,Intermediate Level,0.5,1.5,2015-04-23T17:43:44Z,Subject: Web Development
1033686,WordPress local server setup and site migration online,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,55,3801,43,12,All Levels,0.37,1,2017-01-03T22:28:01Z,Subject: Web Development
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,0,3784,85,32,Intermediate Level,0.13,2,2017-01-02T23:07:34Z,Subject: Web Development
1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,0,3782,32,11,Beginner Level,0.57,1.5,2017-06-06T14:10:36Z,Subject: Web Development
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,50,3770,108,72,All Levels,0.73,7,2015-08-11T20:52:21Z,Subject: Web Development
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,0,3766,135,14,All Levels,0.66,0.7,2017-03-09T22:12:32Z,Subject: Web Development
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,https://www.udemy.com/how-i-make-a-professional-website-in-1-day-or-less-with-wix/,20,3759,24,25,All Levels,0.94,4,2016-04-18T15:23:27Z,Subject: Web Development
511378,Learn CSS Transition and Animation,https://www.udemy.com/css-transition-and-animation/,100,3757,28,20,Beginner Level,0.2,1,2015-05-27T17:51:19Z,Subject: Web Development
219838,Learn XML Crash Course: Discover Essential XML Fundamentals,https://www.udemy.com/learn-xml-crash-course/,50,3704,111,18,All Levels,0.72,2,2014-06-16T14:00:47Z,Subject: Web Development
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,100,3701,508,125,Intermediate Level,0.34,10.5,2015-08-28T00:29:28Z,Subject: Web Development
796010,Develop Your First App in an Hour,https://www.udemy.com/develop-your-first-app-in-an-hour/,20,3699,201,11,Intermediate Level,0.92,1,2016-05-17T17:22:35Z,Subject: Web Development
8324,Javascript for Beginners,https://www.udemy.com/beginning-javascript/,20,3697,195,48,All Levels,0.11,3,2011-07-09T05:43:31Z,Subject: Web Development
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,https://www.udemy.com/wordpress-for-beginners-tutorial-from-novice-to-know-how/,20,3694,48,39,Beginner Level,0.11,4,2015-08-28T19:41:50Z,Subject: Web Development
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/,50,3688,49,11,All Levels,0.62,1,2017-04-13T17:36:32Z,Subject: Web Development
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,0,3655,85,44,Beginner Level,0.94,2,2017-03-30T15:22:46Z,Subject: Web Development
834924,How to create HTML Forms,https://www.udemy.com/how-to-create-html-forms/,30,3652,60,7,All Levels,0.94,0.6666666667,2016-04-29T04:48:25Z,Subject: Web Development
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,200,3632,28,31,Beginner Level,0.94,2,2016-07-26T16:53:56Z,Subject: Web Development
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,https://www.udemy.com/json-course/,95,3619,93,19,Beginner Level,0.94,1,2016-10-26T14:19:40Z,Subject: Web Development
947498,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,50,3601,28,22,All Levels,0.94,2,2016-09-03T05:21:37Z,Subject: Web Development
739090,The Complete Guide to JavaScript Development,https://www.udemy.com/the-complete-javascript-development-course/,110,3590,36,104,Intermediate Level,0.94,14,2016-01-25T04:46:37Z,Subject: Web Development
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,0,3571,18,8,Beginner Level,0.94,1,2017-06-19T23:33:54Z,Subject: Web Development
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,100,3559,24,18,Intermediate Level,0.94,1,2017-06-18T21:23:07Z,Subject: Web Development
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,40,3541,202,37,Beginner Level,0.94,4,2017-01-26T22:15:02Z,Subject: Web Development
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,https://www.udemy.com/email-marketing-send-unlimited-emails-via-own-mail-server/,35,3539,43,20,All Levels,0.94,1,2017-04-19T00:28:15Z,Subject: Web Development
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,https://www.udemy.com/create-an-ecommerce-wordpress-website-2016-new-divi-theme/,30,3503,123,41,All Levels,0.94,4,2016-10-27T14:30:01Z,Subject: Web Development
1203894,How To Make an eCommerce Website With Wordpress 2017,https://www.udemy.com/how-to-make-an-ecommerce-website-with-wordpress-2017/,0,3493,43,26,Intermediate Level,0.94,4.5,2017-05-09T22:08:11Z,Subject: Web Development
1023196,A Complete Laravel basics from beginner to expert,https://www.udemy.com/learn-laravel-from-beginner-to-expert/,25,3492,61,12,All Levels,0.94,1.5,2016-12-06T22:07:53Z,Subject: Web Development
597256,Learn Ruby Programming The Easy Way,https://www.udemy.com/learn-ruby-programming-the-easy-way/,35,3485,22,19,Intermediate Level,0.55,2,2015-09-15T19:07:14Z,Subject: Web Development
683394,The complete HTML5 course,https://www.udemy.com/learn-html-by-building-websites/,20,3461,11,23,All Levels,0.43,1.5,2015-12-02T18:47:34Z,Subject: Web Development
1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,20,3444,35,16,All Levels,0.34,3,2017-01-27T22:27:20Z,Subject: Web Development
368340,Professional Python Web Development Using Flask,https://www.udemy.com/python-flask-course/,120,3420,489,102,All Levels,0.18,14.5,2015-03-04T00:10:36Z,Subject: Web Development
883000,Complete WordPress Theme Developer Course With Bootstrap,https://www.udemy.com/the-complete-wordpress-theme-developer-course/,150,3415,312,160,All Levels,0.88,25,2016-07-01T20:06:13Z,Subject: Web Development
92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,50,3411,84,22,Intermediate Level,0.21,1,2013-11-09T09:36:07Z,Subject: Web Development
564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,200,3399,85,15,All Levels,0.76,1.5,2015-07-27T20:23:28Z,Subject: Web Development
467426,Become a Certified Web Developer - Beginner to Expert,https://www.udemy.com/jquery101/,200,3397,12,85,All Levels,0.9,8,2015-04-06T16:38:49Z,Subject: Web Development
976598,Building Websites Create a fully functional Web contact form,https://www.udemy.com/how-to-create-a-fully-functional-web-contact-form/,200,3392,29,19,All Levels,0.93,1.5,2016-10-06T20:52:47Z,Subject: Web Development
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,150,3388,67,39,Beginner Level,0.73,3,2016-04-25T17:04:36Z,Subject: Web Development
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,65,3380,50,16,Beginner Level,0.15,2,2015-10-14T22:08:17Z,Subject: Web Development
98066,Complete Website & CMS in PHP & MySQL From Scratch!,https://www.udemy.com/cms-admin-panel-in-php-mysql/,20,3357,82,48,Intermediate Level,0.55,12.5,2014-04-18T09:51:00Z,Subject: Web Development
1121650,Angular 2 Routing: Up And Running,https://www.udemy.com/angular-2-routing-up-and-running/,0,3357,84,13,All Levels,0.61,0.6166666667,2017-02-21T23:34:56Z,Subject: Web Development
1065250,Up and Running with jQuery,https://www.udemy.com/up-and-running-with-jquery/,0,3324,138,19,Beginner Level,0.2,5,2017-02-03T23:23:30Z,Subject: Web Development
1075808,JSON Crash Course for Beginners,https://www.udemy.com/json-crash-course-for-beginners-learn-json-in-one-hour/,45,3323,90,7,Beginner Level,0.88,0.6333333333,2017-01-17T05:11:14Z,Subject: Web Development
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",https://www.udemy.com/realtime-meanstack/,20,3299,166,34,Beginner Level,0.21,4,2015-03-04T00:11:45Z,Subject: Web Development
1014776,Full-Stack Web Apps with Meteor and React,https://www.udemy.com/meteor-react/,85,3295,531,162,Beginner Level,0.92,31.5,2016-11-23T23:05:38Z,Subject: Web Development
