tweet,date,time,timezone,urls,language
But this isn't about me. I believe access to knowledge is crucial to challenging the inequitable distribution of power and wealth in the startup world. And that‘s why I am here supporting @EsmeVerity to bring the Alternative Funding School to Germany 💯  https://t.co/hw3U6QPTSU,2022-10-13,19:02:03,0,['https://www.consideredcapital.io/raise-alternative-funding/'],en
Biotech startup @ManifoldBio's technology will eliminate a key bottleneck in drug development - tagging drugs to track &amp; quantify uptake in different tissues. CEO @glebkuz explains the game-changing tech with the potential to redefine drug discovery.  https://t.co/dm81CnMpsf,2022-10-13,19:00:08,0,['https://biomarker.substack.com/p/manifold-bio-dr-gleb-kuznetsov-ceo'],en
Serena Williams' new focus could help diversify the venture capital game   #VC #Funding #Startups  cc @stephfoster2020 @MPacurarM @hessiejones @MiaD @JoanBajorek    https://t.co/qiZbJBSliC via @NPR  https://t.co/SUUj2b2wm6,2022-10-13,19:00:01,0,['https://n.pr/3TnRJ8h'],en
"Thanks Wael, we are happy and proud that @RaedVC  is one of our earliest supporters 🙏 For visionary startups in the middle east, make sure to pitch to @wnafee and @RaedVC, they are true VCs and not ""investment bankers"" like most of the other middle east VC pretends.",2022-10-13,18:57:52,0,[],en
"Want to hone your #VC chops, help get #climatetech companies funded, and help direct capital into clean energy &amp; climate startups?!   Apply today to join @RaiseGreenInc as an #Impact Partner. We’d love to work with you to inclusively finance a healthy, just &amp; sustainable world.",2022-10-13,18:55:49,0,[],en
@amandanat A long time ago (different startup) there was big news of a VC backed startup shutting down...  I built a data importer to help users move their data somewhere stable  I then informed some tech publications and they published follow up articles and referenced us as a soft landing,2022-10-13,18:55:45,0,[],en
"@nikillinit So that’s true for individuals, but is it also true when a corporation raises money?  I’ve read a decent amount about valuation and fundraising and haven’t heard anything about needing to set aside money to pay taxes on the money that a startup receives for a round",2022-10-13,18:52:56,0,[],en
Startup India spam calls 15 times a day because they know founders are lonely af—good guys,2022-10-13,18:45:32,0,[],en
"Top #StartUp &amp; #VC story: State of AI Report 2022  https://t.co/P8XhEhgCHC, see more  https://t.co/w50vXt00kq",2022-10-11,10:48:41,0,"['https://www.stateof.ai/', 'https://tweetedtimes.com/v/2087?s=tnp']",en
1/ This shouldn't be any news to anyone... Most of these VC backed companies were built on the back of cheap/free growth from Facebook and Instagram! Both have been quite expensive for startups to buy users/customers for many years now.   https://t.co/3951zSrIFM,2022-10-13,18:43:15,0,['https://fortune.com/2022/10/11/why-venture-capital-investors-say-dtc-retail-model-doesnt-work-anymore/'],en
"All the tech/startup/VC folks that opine that you should never be satisfied unless you have the best talent possible in a role and you shouldn't worry if it takes forever kinda ignore the fact that in the meantime, ya know, the work won't get done.",2022-10-13,18:41:59,0,[],en
"After their initial growth period, Indian #startups are moving out to the US, Singapore and even the United Arab Emirates (UAE). Look beyond the lies and narrative and you can see the #StartupGraveyard in India says Visionary @IMPraveenDalal. #DigitalIndia #LegalTech #Startup  https://t.co/5dTDG1Z4kF",2022-10-13,18:39:07,0,[],en
"Google, as a new investor participated in the round along with existing investors such as Info Edge Ventures and Asha Impact.  #Adda247 #Edtech_startup #Google  https://t.co/cyMhvu6mms",2022-10-13,18:36:28,0,['https://techobserver.in/2022/10/13/269363/?feed_id=7135&_unique_id=63485aaac6a41'],en
"@georgian3261 @thefaadguy everything starts with an idea,..you will never understand why even failed startup is so crucial for India.....we need to get rid of the mindset of seeking job and trying to build something....IITans always lead the way and other follows later,...",2022-10-13,18:36:10,0,[],en
"We know that startups need more than just a good idea &amp; hard work. They need access to capital &amp; a support network. We’re committed to funding the ecosystem in a way that’s truly inclusive — @kbgaston, on @songfoundation’s mission to invest in the Michigan ecosystem  #MITechWeek  https://t.co/42qUr03ERR",2022-10-13,18:36:09,0,[],en
So excited for the incredible @KateClarkTweets on the launch of her new newsletter Dealmaker today for @theinformation! Every Thursday she’ll tell you what's coming next for startup founders and investors in the world of VC.  First edition here:  https://t.co/T9g6IICuU4,2022-10-13,18:36:02,0,['https://www.theinformation.com/articles/venture-capital-s-yikes-moment?rc=rtpyqg'],en
"Amazed to see 👀 the LinkedIn post of @Brendanprogers  India 🇮🇳 is one of the fastest growing 📈 Startup ecosystem in the world 🗺  🦄 Unicorns: 107 💵 Valuation: $340.79 Billion 🏢 Startups: 77,000  Thank you @Brendanprogers for your post  @EconomicTimes @businessline @livemint",2022-10-13,18:35:43,0,[],en
"#VC- Titan Capital ( https://t.co/x2DfG61tsw Seed, Series A)  Office- Gurugram, India  Market- Consumer, #D2C, #SaaS, #AI, E-commerce, #EnterpriseSoftware, AgTech, HRTech, #FinTech, Logistics, Mobility, Digital Media, Marketplaces  #venturecapital #startup #startups #funding",2022-10-13,18:33:00,0,['http://titancapital.vc'],en
NIETZSCHE TIME #TUO  https://t.co/cofrJG7YrW,2022-10-13,18:31:52,0,['https://twitter.com/i/spaces/1kvJpmYdyDOxE'],en
"Pitch Deck Teardown: Supliful’s $1M seed deck: Supliful's 22-slide deck ain't perfect, but it's a great example of how a company can use storytelling to make a point.   Pitch Deck Teardown: Supliful’s $1M…  https://t.co/aVbEX3Dtoo &gt;  https://t.co/RJlKlxhbhS #tech #startups #VC  https://t.co/Xu0trS2dhG",2022-10-13,18:30:04,0,"['http://dlvr.it/Sb28lQ', 'http://cpa.click/news']",en
Osmar Prado sendo demitido da Globo depois de Pantanal exala a mesma energia daquela startup de Linkedin onde vc dá SUA ALMA num projeto e depois eles te dão um Sonho de Valsa e te mandam pro RH.,2022-10-13,18:29:46,0,[],pt
Crypto hardware technology startup Fabric Systems has announced the closing of a $13 million seed equity funding round to build two products: a liquid-cooled bitcoin miner and a computer processor for advanced cryptographic algorithms such as zero-knowledge proofs.,2022-10-13,18:29:12,0,[],en
Who wants to build an mvp for potential black and brown minority founders and startups that helps them get funded. I realized  that really truly isn't a real high quality app. You would ultimately become my CTO,2022-10-13,18:29:02,0,[],en
"Wow, this is a huge drop in VC funding in Europe. #startups #founders #healthtech",2022-10-13,18:27:17,0,[],en
"Our team at @protocollabs is hiring a Startup Operator to advance public &amp; network goods funding!   Learn more about the opportunity here:  cc: @FundingCommons, @schellingpoint_   https://t.co/n7V1UAoYt1",2022-10-13,18:25:11,0,['https://grnh.se/5d8b36914us'],en
"@jcarterwil That’s a good question to ask a VC . Maybe track data cold inbound vs warm intro. Also, if a startup isn’t backed, does that mean it’s bad innovation?",2022-10-13,18:23:57,0,[],en
Only 2 Indian startups turned unicorns in Q3 amid funding winter: Report  https://t.co/6HgyEODHiI,2022-10-13,11:30:18,0,['https://www.thespuzz.com/only-2-indian-startups-turned-unicorns-in-q3-amid-funding-winter-report/'],en
🤘We are excited to announce that @HatchfiAPI has been ranked among the top 10 Crypto Startups by Silicon Valley incubator Plug and Play (@PlugandPlayTC)!   https://t.co/oi0FZDaCSK  #API #startup #crypto #fintech  https://t.co/NC7PIlIXyR,2022-10-13,18:22:09,0,['https://blog.hatchfi.co/hatchfi-selected-as-top-10-crypto-project-by-silicon-valley-incubator-plug-and-play/'],en
"""We definitely feel this more as Latinos. After my startup failed, I had a lot of debt personal and student loans, so I had to pick myself back up and find a job. When life gave me lemons, I made lemonade. Eventually I found a job and joined Tennenbaum Partners.""",2022-10-13,18:22:08,0,[],en
"Infosys Q2 Earnings in Tamil -  https://t.co/rxtNDBly7b  Earnings Rose 11% to Rs 6,021 Crores #infosys #InfosysQ2FY23 #tamil #NIFTYIT #niftyfifty #Chennai #Coimbatore #Tiruppur #Madurai #Tech #Startups #Software #Revenue",2022-10-13,18:21:20,0,['https://www.youtube.com/watch?v=he_5-f1orW4'],en
The startup was launched in 2019. Roundabout provides a micro-influencer marketing platform for small and medium-sized businesses. Its platform enables users to create and manage campaigns using micro-Influencers with verified performances 2/2  https://t.co/pnBVHzOZCI,2022-10-13,18:19:22,0,['https://born2invest.com/articles/axyon-ai-closes-e1-6-million-roundabout-also-raises-e300000/'],en
Estonian accelerator @StartupWiseGuys invested in Italian startup Roundabout in a €300K round. Another participant in the deal was the Swiss @pinto_ventures  #Estonia #VentureCapital #Marketing  1/2,2022-10-13,18:19:21,0,[],en
Interesting... VC player Antler reportedly gauging interest in new multimillion-dollar fund targeting earliest-stage startups - SmartCompany  #entrepreneur #venturecapital #vc #startups  Read More Here:  https://t.co/MKPIfSCU9v,2022-10-13,18:17:46,0,['https://www.smartcompany.com.au/startupsmart/news/antler-fund-earliest-stage-startups/'],en
Lol - are the startups granting coverts instead of equity at the true valuation?,2022-10-13,18:12:58,0,[],en
We are overjoyed! We welcome all #innovators working with #XR technologies to apply for the program. We are looking forward to your participation.   https://t.co/jkliy4lfwo  #XRstartup #metaverse #metaverseworld #startups #metaverseprojects #AR #VR #mixedreality #funding  https://t.co/rFlhyjeLS4,2022-10-13,18:10:00,0,['https://www.fitt-iitd.in/XRStartupProgram/'],en
Startups Avoid Valuation Cuts With ‘Up Rounds in Name Only’ — The Information  https://t.co/Piu9uudxV8,2022-10-11,19:14:29,0,['https://www.theinformation.com/articles/startups-avoid-valuation-cuts-with-up-rounds-in-name-only'],en
"We are getting 0.02$ Clicks on App Store landing pages,  TikTok ADs are beating up #ASA... 🥊  I will give more insights once I scaled this campaign, so far its looking pretty promising, we are about to crack the code of User Acquisition   #Tech #Startup #iOSDev #Swift #VC  https://t.co/YAdIIjgOzt",2022-10-13,18:08:27,0,[],en
India Startups Confluence Dubai 2022 was successfully hosted yesterday by #KSUM in association with Startup Middle East. Ashok Kurian Panjikaran of KSUM spoke at the event attended by investors &amp; leaders from the Middle East. Here are a few snaps from the event.  #startup #Dubai  https://t.co/UwDUZH3GGn,2022-10-13,18:08:21,0,[],en
"Big news: our VC coverage is expanding.💰Introducing Dealmaker, a new franchise from The Information’s @KateClarkTweets, exploring what’s coming next in the high-stakes world of startup investing. Read the first issue + sign up for the weekly newsletter⬇️   https://t.co/wtNVvyfqfK",2022-10-13,18:06:50,0,['https://www.theinformation.com/features/dealmaker'],en
Austin Startups Attract Less VC Funding in the Third Quarter  https://t.co/sLwvjIJJOV,2022-10-13,06:30:13,0,['http://agadir-group.com/austin-startups-attract-less-vc-funding-in-the-third-quarter/'],en
How Remarketing Can Help Increase Conversions  https://t.co/N66JSx6cVL #MoneyMaker #DigitalMarketing #GrowthHacking #Startup #Angelinvestor #VentureCapital #VC #AffiliateMarketing #SEO #Management  https://t.co/Eir0K2U7kd,2022-10-13,18:03:24,0,['https://ift.tt/X7iW5G6'],en
"Spread ideas, it's the Kernal way 🌱💡  Startup Incubator Meets Reality TV shared by @willielouisiii, trying to make your weekly Netflix binge educational.  Reach out here  https://t.co/CLWIj73uaO",2022-10-13,18:02:00,0,['http://ow.ly/smUZ50L7rzL'],en
Did you see our post yesterday with Mitchell Ishmael of Active Energy Systems at the #3Roots five year anniversary celebration?  We were proud to help support the startup during a $1 million seed funding round earlier this year.  Learn more ⬇️  https://t.co/UgWsdo4lK6  https://t.co/WvAm8h56ac,2022-10-13,18:01:43,0,['http://ow.ly/NBcN50L7svn'],en
Google-Backed $1 Billion Women’s Networking Firm to Launch in UK.#tech #investment #startup #entrepreneurship #Google #Women #Networking #UK #european #VCs #investors #investing #founders #startups #motivation #funding  https://t.co/6u6Lyn7wgI,2022-10-13,18:01:33,0,['https://www.bloomberg.com/news/articles/2022-10-04/alphabet-backed-women-s-networking-firm-to-enter-uk-market?utm_source=substack&utm_medium=email&utm_source=ActiveCampaign&utm_medium=email&utm_content=Fun%2C+Fund%2C+Funding+Conversations%21&utm_campaign=New+GIH+Newsletter+-+11th+October+2022'],en
"As a Startup Founder, Never Ever Confuse Equity With Cash  https://t.co/MtCC2zAAdd by @Soschner First-Time Founder? take this funding / raising capital mantra: ""Never Offer Equity, When you Can’t pay in Cash""  #nextscaleup #startup #fundraising #investors #equity #cash #management  https://t.co/ccD9XmmMZA",2022-10-13,18:00:22,0,['https://buff.ly/3ThEGFo'],en
"We couldn’t be more thankful for the feedback. As per your request, we have extended the deadline.  With the XR Startup Program, you can get a chance to win a grant of ₹20 lakh. Sign up if you haven’t already.  https://t.co/mB8c6C6EwQ #XR #AR #VR #startups #funding #MixedReality  https://t.co/lIIji1ECpF",2022-10-13,18:00:00,0,['https://www.smutbi.com/xr/about.html'],en
"Meet CWRU business student Dontrel, a junior studying marketing &amp; running his own photography company on campus. Entrepreneurship is supported @CWRU by resources that help you connect with other students launching startups &amp; funding for your business.  #CWRU #CaseWesternReserve  https://t.co/PJZgneFn4q",2022-10-13,17:59:59,0,[],en
Here is the recording of our #360Mentor with @CerinahTrillion of @TrillionLooks  https://t.co/CE05tshMZN,2022-10-13,17:59:03,0,['https://twitter.com/i/spaces/1ynJOavjgeWKR'],en
