,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
210,Toyota,Etios Cross,1.2 X Edition,"Rs. 6,68,500",1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,16.78 km/litre,,17.71 km/litre,,935 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,,,185/60R15,185/60R15,Electric Power,All Windows,,Remote,80PS@5600rpm,104Nm@3100rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2460 mm,185/60R15,,Yes,CD Player with USB & Aux-in,,,3 years /100000 Kms (years/distance whichever comes first),,Internal,251 litres,Yes,Yes,Yes,Digital,Front,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,,2,,Rake,,,,Yes,Yes,,,,,,,,Manual Adjustment,,,,,,,,,,,,,,,,,,,,,,,
211,Toyota,Etios Cross,1.4 X Edition,"Rs. 8,16,000",1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,18.1 km/litre,22.5 km/litre,23.59 km/litre,,1015 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,,,185/60R15,185/60R15,Electric Power,All Windows,,Remote,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2460 mm,185/60R15,,Yes,CD Player with USB & Aux-in,,,3 years /100000 Kms (years/distance whichever comes first),,Internal,251 litres,Yes,Yes,Yes,Digital,Front,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,Yes,Yes,,,,,,,,Manual Adjustment,,,,,,,,,,,,,,,,,,,,,,,
212,Mahindra,Verito Vibe,D2,"Rs. 6,57,628",1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,18 km/litre,20.08 km/litre,20.08 km/litre,,1155 kg,5,172 mm,Solid Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring - See more at: http://mahindraverito.com/verito-specs.aspx#sthash.hu39n454.dpuf,,,185/70R14,185/70R14,Yes,,,,65PS@4000rpm,160Nm@2000rpm,Digital,Analog,Analog,,5,Fabric,Manual,2630 mm,185/70R14,,,Not on offer,,,"2 Years / 50,000 Kms (Whichever comes earlier)",,Manual,330 litres,,,Yes,Digital,Not on offer,,Front,Yes,3rd Year / up to 75000km from the date of delivery (whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.25 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,Yes,All Rows,1655 kg,,,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,
213,Mahindra,Verito Vibe,D4,"Rs. 6,85,729",1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,18 km/litre,20.08 km/litre,20.08 km/litre,,1155 kg,5,172 mm,Solid Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,,,185/70R14,185/70R14,Yes,All Windows,,,65PS@4000rpm,160Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2630 mm,185/70R14,,,Not on offer,,Yes,"2 Years / 50,000 Kms (Whichever comes earlier)",,Manual,330 litres,,Yes,Yes,Digital,Not on offer,Yes,Front,Yes,3rd Year / up to 75000km from the date of delivery (whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.25 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,Yes,All Rows,1655 kg,,Yes,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,
214,Mahindra,Verito Vibe,D6,"Rs. 7,50,428",1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,18 km/litre,20.08 km/litre,20.08 km/litre,,1155 kg,5,172 mm,Solid Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,,,185/70R14,185/70R14,Yes,All Windows,,,65PS@4000rpm,160Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2630 mm,185/70R14,,,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 50,000 Kms (Whichever comes earlier)",,Manual,330 litres,Yes,Yes,Yes,Digital,Not on offer,Yes,Front,Yes,3rd Year / up to 75000km from the date of delivery (whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,1655 kg,Driver frontal airbag,Yes,Yes,Yes,,1,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,
215,Fiat,Urban Cross,1.3 Multijet Active,"Rs. 6,77,618",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,,1210 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55 R16,205/55 R16,Hydraulic Power,Only Front Windows,,,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2510 mm,R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Not on offer,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,,Yes,Yes,Yes,,,,Rake,,,,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,,,,,,,,,Yes,,,,,Yes,,,,,,,,
216,Fiat,Urban Cross,1.3 Multijet Dynamic,"Rs. 7,39,074",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,,1215 kg,,,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55 R16,205/55 R16,Hydraulic Power,All Windows,,Remote,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2510 mm,R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Not on offer,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,205 kg,,Yes,Yes,Yes,,,,Rake,,,,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,,,,,,Yes,,,,,Yes,,,,,,,,
217,Fiat,Urban Cross,1.4 T-Jet Emotion,"Rs. 9,77,516",1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1542 mm,3989 mm,1706 mm,Crossover,5,17 km/litre,,17.1 km/litre,,1215 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55 R16,205/55 R16,Hydraulic Power,All Windows,,Remote,140ps@5500rpm,210Nm@2000-4000RPM,Digital,Analog,Digital,Yes,5,Leather,Manual,2510 mm,R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,,Yes,,Yes,With Remote,,Yes,Yes,Yes,Digital,Not on offer,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,"Manual Air conditioning with cooling and heating, Fully automatic climate control",,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,,,,,,,Yes,,,,Yes,Yes,,,,,,,,
218,Fiat,Urban Cross,1.3 Multijet Emotion,"Rs. 8,10,211",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,,1215 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55 R16,205/55 R16,Hydraulic Power,All Windows,,Remote,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Digital,Yes,5,Leather,Manual,2510 mm,R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,,Yes,,Yes,With Remote,,Yes,Yes,Yes,Digital,Not on offer,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,"Manual Air conditioning with cooling and heating, Fully automatic climate control",Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,,,,,,,Yes,,,,Yes,Yes,,,,,,,,
219,Toyota,Glanza,G Hybrid,"Rs. 7,21,900",1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,23.87 km/litre,,910 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195 / 55 R16,195 / 55 R16,Electric Power,All Windows,Yes,Smart Key,89PS@6000 rpm,113Nm@4400 rpm,Digital,"Analog, Digital",Analog,2,5,Fabric,Manual,2520 mm,195 / 55 R16,Yes,1,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,,Yes,,Yes,,Normal,Yes,Yes,,,Yes,Yes,,Yes,Yes,All Rows,1360 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,,,Yes,,,,,,,Yes,,,,,,,,,Yes,Yes,,
220,Toyota,Glanza,V,"Rs. 7,58,200",1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,21.01 km/litre,,890 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195 / 55 R16,195 / 55 R16,Electric Power,All Windows,,Smart Key,82PS@6000 rpm,113Nm@4200 rpm,Digital,"Analog, Digital",Analog,2,5,Fabric,Manual,2520 mm,195 / 55 R16,Yes,1,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,,Yes,,Yes,Yes,Normal,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,1340 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,,,,Yes,,,,,,Yes,,,,Yes,,,,,Yes,Yes,,
221,Toyota,Glanza,G Cvt,"Rs. 8,29,900",1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195 / 55 R16,195 / 55 R16,Electric Power,All Windows,,Smart Key,82PS@6000 rpm,113Nm@4200 rpm,Digital,Digital,Analog,2,5,Fabric,CVT,2520 mm,195 / 55 R16,Yes,1,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,,Yes,,Yes,,Normal,Yes,Yes,,,Yes,Yes,,Yes,Yes,All Rows,1360 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,,,,,,,,,,Yes,,,,Yes,,,,,,Yes,,
222,Toyota,Glanza,V Cvt,"Rs. 8,90,200",1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195 / 55 R16,195 / 55 R16,"Electric Power, Hydraulic Power",All Windows,,Smart Key,82PS@6000 rpm,113Nm@4200 rpm,"Digital, Analog","Analog, Digital",Analog,2,5,Fabric,CVT,2520 mm,195 / 55 R16,Yes,1,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,"Digital, Analog",Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,,Yes,,Yes,Yes,Normal,Yes,,,,Yes,Yes,Yes,Yes,Yes,All Rows,1360 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,,,,Yes,,,,,,Yes,,,,Yes,,,,,Yes,Yes,,
223,Toyota,Glanza,G Mt,"Rs. 6,97,900",1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195 / 55 R16,195 / 55 R16,Electric Power,All Windows,,Smart Key,82PS@6000 rpm,113Nm@4200 rpm,Digital,Digital,Analog,2,5,Fabric,Manual,2520 mm,195 / 55 R16,Yes,1,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,,Yes,,Yes,,Normal,Yes,Yes,,,Yes,Yes,,Yes,Yes,All Rows,1360 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,,,,,,,,,,Yes,,,,Yes,,,,,,Yes,,
224,Fiat,Avventura,Multijet Dynamic,"Rs. 7,96,132",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,20.5 km/litre,20.5 km/litre,,1245 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55R16,205/55R16,Hydraulic Power,All Windows,,,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2510 mm,205/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,280 litres,Yes,Yes,Yes,,Not on offer,Yes,,,2 Years /150000 Kms (Whichever comes earlier),Yes,Manual,Analog,Manual,Analog + Digital,,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,,,,,Yes,Yes,,,,,Rake,,,,,Yes,,,,,,Yes,,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,
225,Fiat,Avventura,Multijet Active,"Rs. 7,11,801",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,,20.5 km/litre,,1240 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55R16,205/55R16,Hydraulic Power,Only Front Windows,,,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2510 mm,205/55R16,,Yes,Not on offer,,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,280 litres,,Yes,Yes,,Not on offer,Yes,,Yes,2 Years /150000 Kms (Whichever comes earlier),,Manual,Analog,Manual,Analog + Digital,,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,,Yes,,,Yes,,,,,,Rake,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,
226,Fiat,Avventura,Multijet Emotion,"Rs. 8,76,341",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,20.5 km/litre,20.5 km/litre,,1255 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,205/55R16,205/55R16,Hydraulic Power,All Windows,Power seats,,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2510 mm,205/55R16,,,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,280 litres,Yes,Yes,Yes,Digital,Not on offer,,Yes,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,,,,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Yes,Yes,,,,,Yes,,,,,Yes,,,,,,,,
227,Honda,Jazz,V Petrol,"Rs. 7,45,000",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,11.3 km/litre,,18.2 km/litre,,1042 kg,5,165 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1490 mm,1475 mm,175/65R15,175/65R15,Electric Power,All Windows,,Yes,90PS@6000rpm,110Nm@4800rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2530 mm,175/65R15,,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,354 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,1 years /20000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,Yes,Yes,Yes,,Manual Adjustment,,,,,Yes,,,,,,,,,Yes,,,,,,,,,
228,Honda,Jazz,Vx Cvt,"Rs. 9,09,000",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,11.3 km/litre,,19 km/litre,,1066 kg,5,165 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1490 mm,1475 mm,175/65R15,175/65R15,Electric Power,All Windows,,"Remote, Smart Key",90PS@6000rpm,110Nm@4800rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2530 mm,175/65R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,354 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,1 years /20000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,,,,Yes,,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,Yes,Yes,Yes,,Manual Adjustment,,,,,Yes,,,,,,,,Yes,Yes,,,,Yes,,,,,
229,Honda,Jazz,Vx Petrol,"Rs. 7,89,000",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,11.3 km/litre,,18.2 km/litre,,1044 kg,5,165 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1490 mm,1475 mm,175/65R15,175/65R15,Electric Power,All Windows,,Yes,90PS@6000rpm,110Nm@4800rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2530 mm,175/65R15,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,354 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,1 years /20000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,,,,Yes,,,,,,,,,Yes,,,,,,,,,
