,price,space,room,bedroom,furniture,latitude,longitude,city_area,floor,max_floor,apartment_type,renovation_type,balcony
11307,149900,40.0,2,1,0,41.7245209,44.7537885,Saburtalo District,2,8,old,newly renovated,0
11308,65900,33.0,2,1,0,41.7975586,44.799839,Gldani District,3,4,old,old renovation,1
11309,116000,42.0,1,1,0,,,Didube District,5,14,old,not renovated,1
11310,121900,66.0,2,1,0,41.73188365,44.836876299366,Other,4,12,new,white frame,1
11311,120300,75.0,3,2,0,41.7826207,44.75237,Saburtalo District,4,5,new,black frame,1
11312,135100,58.0,3,2,0,41.7034618,44.8498781,Isani District,8,10,new,newly renovated,1
11313,181900,120.0,4,3,0,41.690001423756996,44.867913793685915,Samgori District,8,9,new,green frame,1
11315,191100,94.0,3,2,0,41.79346875,44.822745752323,Gldani District,5,7,new,newly renovated,1
11316,215100,88.0,3,2,0,41.75459175,44.774178105362,Didube District,6,8,old,old renovation,1
11317,517300,135.0,5,3,1,41.7245209,44.7537885,Saburtalo District,10,25,new,newly renovated,1
11318,168100,73.0,3,2,0,41.73359825,44.726030411752,Vake District,3,9,old,old renovation,1
11320,184500,78.0,2,1,1,41.7245209,44.7537885,Saburtalo District,1,9,old,old renovation,0
11321,461300,140.0,5,2,1,41.713644,44.7916829,Chugureti District,2,2,old,old renovation,1
11322,154600,74.0,2,1,0,41.76202406475625,44.79762583160317,Didube District,2,8,old,old renovation,1
11323,191100,67.0,3,2,1,41.7547729,44.7642352,Saburtalo District,6,10,new,newly renovated,1
11324,510700,125.0,4,3,0,41.7085479,44.76727,Vake District,3,6,old,old renovation,1
11325,121900,55.0,2,1,0,41.8040628,44.815517,Gldani District,6,21,new,white frame,1
11326,110900,45.0,2,1,0,41.7869166,44.7445743,Saburtalo District,4,12,new,newly renovated,1
11327,141700,90.0,2,1,1,41.730488684,44.796788571067,Nadzaladevi District,7,8,old,old renovation,1
11328,181200,100.0,4,2,0,41.7613081,44.789730120431,Nadzaladevi District,8,8,old,not renovated,1
11329,470500,115.0,4,3,1,41.7175894,44.7949173,Chugureti District,2,2,old,newly renovated,1
11330,112000,53.0,3,2,0,41.6988174,44.8818285,Samgori District,1,15,new,white frame,0
11331,204300,78.0,3,2,0,41.7451315,44.7744365,Didube District,6,8,old,old renovation,1
11334,444800,178.0,3,2,0,41.73188365,44.836876299366,Other,9,11,new,old renovation,1
11335,158200,80.0,4,3,1,41.7564578,44.827391155192,Nadzaladevi District,1,2,old,newly renovated,0
11336,257000,64.0,2,1,1,41.7232461,44.7619571,Saburtalo District,9,11,new,newly renovated,1
11337,260300,86.4,3,2,0,41.7022129,44.7856469,Mtatsminda District,5,10,new,black frame,0
11338,156300,57.0,2,1,1,41.73188365,44.836876299366,Other,3,5,old,newly renovated,0
11339,247100,99.0,3,2,1,41.726067,44.7349385,Saburtalo District,8,10,old,newly renovated,1
11340,247100,85.0,3,2,1,41.7172959,44.7752025,Saburtalo District,6,14,new,black frame,1
11341,154900,70.0,3,2,0,41.6988174,44.8818285,Samgori District,9,10,new,newly renovated,1
11342,560200,142.0,5,3,0,41.73188365,44.836876299366,Other,2,7,old,old renovation,0
11343,187800,72.0,3,2,0,41.6988174,44.8818285,Samgori District,2,9,new,newly renovated,1
11344,151600,62.0,3,2,1,41.7679459,44.7677435,Saburtalo District,8,13,new,newly renovated,1
11345,214200,57.0,2,1,0,41.73188365,44.836876299366,Other,11,17,new,newly renovated,0
11346,181200,71.0,3,2,0,41.7903068,44.7593516,Saburtalo District,9,12,new,newly renovated,1
11347,199400,58.0,2,1,1,41.7245209,44.7537885,Saburtalo District,12,6,new,newly renovated,1
11348,266900,77.0,2,1,1,41.7198534,44.7780999,Saburtalo District,7,17,new,newly renovated,1
11351,115300,100.0,3,2,0,41.73188365,44.836876299366,Other,4,4,old,old renovation,1
11352,140000,75.0,3,2,0,41.7753895,44.8118287,Nadzaladevi District,4,5,old,old renovation,0
11353,576600,160.0,4,0,0,41.73188365,44.836876299366,Other,17,18,new,newly renovated,1
11354,164800,44.0,2,1,0,41.73188365,44.836876299366,Other,2,5,old,newly renovated,1
11355,151600,40.0,2,1,0,41.73188365,44.836876299366,Other,2,5,old,newly renovated,1
11356,234000,80.0,3,1,1,41.7245209,44.7537885,Saburtalo District,8,9,old,newly renovated,1
11357,148300,39.0,2,1,0,41.73188365,44.836876299366,Other,2,5,old,newly renovated,1
11358,395400,151.0,4,2,0,41.7245209,44.7537885,Saburtalo District,8,11,new,newly renovated,1
11361,735500,186.0,3,0,1,41.707922056616,44.766411387876,Vake District,10,12,new,newly renovated,1
11362,89000,30.0,1,1,0,41.73188365,44.836876299366,Other,14,14,new,newly renovated,0
11363,362500,118.0,3,2,0,41.73188365,44.836876299366,Other,2,9,new,newly renovated,0
11364,276800,77.0,2,1,0,41.7003455,44.771242,Mtatsminda District,4,8,new,newly renovated,0
11365,280100,62.0,2,1,1,41.722811,44.7509454,Saburtalo District,4,22,new,newly renovated,1
11366,494300,97.0,4,3,0,41.73188365,44.836876299366,Other,8,16,new,newly renovated,1
11367,230700,86.0,3,2,0,41.73188365,44.836876299366,Other,2,6,new,newly renovated,0
11368,543700,131.0,3,2,1,41.725054,44.7545015,Saburtalo District,8,12,new,newly renovated,1
11369,158200,80.0,3,2,0,41.73188365,44.836876299366,Other,15,25,new,white frame,1
11370,263600,104.0,3,2,0,41.73188365,44.836876299366,Other,3,16,old,old renovation,1
11371,148300,41.0,2,1,0,41.73188365,44.836876299366,Other,4,18,new,newly renovated,0
11372,225700,77.0,2,1,1,41.713717432444,44.751970910342,Vake District,1,9,old,old renovation,0
11373,182900,50.0,2,1,0,41.7081011,44.7696196,Vake District,4,18,new,green frame,1
11375,527200,200.0,6,4,1,41.7236415,44.7619559,Saburtalo District,6,14,new,newly renovated,1
11377,118600,60.0,4,2,1,41.696399688403,44.863392491527,Isani District,3,5,old,old renovation,1
11378,395400,110.0,3,2,0,41.7224121,44.7720785,Saburtalo District,4,16,new,newly renovated,1
11379,166400,64.0,2,1,0,41.7276747,44.7469091,Saburtalo District,2,5,old,under renovation,1
11381,153200,100.0,3,2,1,41.6988174,44.8818285,Samgori District,5,9,old,old renovation,1
11382,235600,50.0,2,1,0,41.7016817,44.7928377,Mtatsminda District,2,4,old,newly renovated,0
11384,244200,87.0,3,2,0,41.7430202,44.789895,Nadzaladevi District,1,9,new,newly renovated,1
11385,220800,82.0,4,3,0,41.7245209,44.7537885,Saburtalo District,4,8,old,under renovation,1
11386,243800,97.0,4,2,1,41.707897,44.731694452423,Vake District,6,12,old,newly renovated,1
11387,138400,70.0,4,2,1,41.78710375,44.831706322555,Gldani District,9,9,old,old renovation,1
11389,210200,125.0,4,2,0,41.7522452,44.777130506665,Didube District,1,8,old,old renovation,1
11390,243800,45.0,2,1,1,41.6964053,44.7938526,Mtatsminda District,1,3,new,newly renovated,1
11391,207300,93.0,5,2,1,41.7522452,44.777130506665,Didube District,5,8,old,old renovation,1
11392,217500,57.0,2,1,0,41.7141725,44.7596077,Vake District,1,20,construction,green frame,1
11393,224100,95.0,3,2,0,41.7172959,44.7752025,Saburtalo District,3,11,new,white frame,1
11394,230700,55.0,2,1,0,41.7010192,44.7950195,Mtatsminda District,3,3,old,old renovation,1
11395,243800,83.0,3,2,0,41.707897,44.731694452423,Vake District,3,7,new,newly renovated,1
11396,247100,90.0,3,2,1,41.723088956673,44.753872732487,Saburtalo District,3,12,new,newly renovated,1
11398,369100,137.0,5,3,0,41.677494,44.846858,Isani District,4,13,new,newly renovated,1
11399,213500,83.0,3,2,1,41.7595839,44.774485474685,Didube District,5,8,old,old renovation,1
11400,204300,64.0,2,1,0,41.726067,44.7349385,Saburtalo District,6,16,new,newly renovated,1
11401,214200,70.0,2,1,1,41.6964053,44.7938526,Mtatsminda District,1,2,old,newly renovated,1
11402,243800,62.0,2,1,1,41.7055897,44.778497,Mtatsminda District,4,10,new,newly renovated,1
11403,209200,70.0,4,3,1,41.726067,44.7349385,Saburtalo District,5,9,old,old renovation,1
11404,214200,58.4,2,1,1,41.7149442,44.7709219,Saburtalo District,4,8,new,newly renovated,1
11405,280100,195.0,3,2,0,41.7903068,44.7593516,Saburtalo District,3,3,new,newly renovated,0
11406,428400,101.0,4,3,1,41.7198534,44.7780999,Saburtalo District,2,6,new,newly renovated,1
11407,95600,50.0,2,1,0,41.7903068,44.7593516,Saburtalo District,9,9,old,old renovation,1
11409,105400,40.0,1,1,1,41.73188365,44.836876299366,Other,2,2,old,newly renovated,1
11410,171300,72.0,2,1,0,41.73188365,44.836876299366,Other,2,5,old,not renovated,0
11412,237200,100.0,3,2,1,41.7245209,44.7537885,Saburtalo District,1,9,old,old renovation,0
11414,207600,92.0,3,0,0,41.7364242,44.7822534,Didube District,3,9,old,newly renovated,0
11415,89000,53.0,3,2,0,41.701884,44.8765768,Samgori District,3,10,new,green frame,1
11416,103800,39.0,2,1,0,41.6895023,44.8200504,Isani District,7,9,old,under renovation,0
11417,385500,120.0,3,2,0,41.725054,44.7545015,Saburtalo District,4,14,new,newly renovated,0
11418,207600,80.0,3,2,0,41.7891648,44.7414596,Saburtalo District,2,4,new,newly renovated,1
11419,197700,65.0,3,2,0,41.7245209,44.7537885,Saburtalo District,1,9,new,newly renovated,1
11420,158200,75.0,2,1,1,41.72895845,44.724187548102,Vake District,6,9,old,old renovation,1
11422,181200,75.0,3,1,0,41.7128368,44.8033536,Chugureti District,2,2,old,old renovation,0
11423,204300,85.0,3,2,0,41.74434,44.7742761,Didube District,7,8,old,old renovation,1
11424,214200,58.0,2,1,0,41.7236415,44.7619559,Saburtalo District,6,12,new,newly renovated,1
11425,164800,80.0,3,2,0,41.6761108,44.8481344,Isani District,1,9,old,newly renovated,0
11426,543700,200.0,4,3,0,41.7260891,44.7744363,Saburtalo District,2,4,old,old renovation,1
11427,115300,65.0,2,0,0,41.7753895,44.8118287,Nadzaladevi District,1,9,old,old renovation,0
11428,263600,111.0,4,3,0,41.7034618,44.8498781,Isani District,11,14,new,newly renovated,1
11429,528500,200.5,3,2,1,41.6866598,44.8379845,Isani District,15,16,new,newly renovated,1
11430,576600,150.0,4,3,0,41.722811,44.7509454,Saburtalo District,10,15,new,newly renovated,1
11431,95600,37.5,1,1,0,41.7753895,44.8118287,Nadzaladevi District,4,8,old,newly renovated,0
11432,117000,53.0,3,2,0,41.6988174,44.8818285,Samgori District,4,10,new,newly renovated,1
11433,448100,110.0,3,0,0,41.71067663478,44.774611962304,Vake District,4,10,old,newly renovated,1
11434,150900,98.0,4,2,0,41.6761108,44.8481344,Isani District,5,24,new,white frame,1
11435,82400,47.0,2,1,1,41.7659669,44.7925615,Nadzaladevi District,0,8,old,newly renovated,0
11436,49400,50.0,2,1,0,41.7280851,44.8077781,Nadzaladevi District,1,1,new,not renovated,0
11437,257000,80.0,3,2,1,41.727041,44.7502019,Saburtalo District,15,18,old,newly renovated,1
11438,128500,70.0,2,1,0,41.669448348915,44.890527764368,Other,8,9,old,old renovation,1
11440,270200,87.0,3,2,0,41.7245209,44.7537885,Saburtalo District,5,24,new,green frame,1
11441,428400,120.0,3,2,0,41.7210455,44.7405122,Saburtalo District,8,9,new,newly renovated,1
11445,164800,68.0,2,1,1,41.7223071,44.7263926,Saburtalo District,1,7,old,newly renovated,0
11446,117000,70.0,2,2,0,41.78083204475,44.799764696902,Nadzaladevi District,4,5,old,old renovation,1
11447,154900,80.0,3,2,1,41.78268614346,44.818437662993,Nadzaladevi District,3,6,old,old renovation,0
11448,230700,96.0,3,2,0,41.7255482,44.7445817,Saburtalo District,3,15,new,newly renovated,0
11449,362500,93.0,4,3,1,41.7313315,44.7630581,Saburtalo District,2,6,new,newly renovated,1
11450,303100,101.0,3,2,1,41.7223038,44.78088,Saburtalo District,18,19,new,newly renovated,1
11451,168100,100.0,5,3,0,41.7935155,44.7377903,Saburtalo District,9,9,old,old renovation,0
11452,115300,85.0,3,2,0,41.720015,44.7407348,Saburtalo District,7,7,new,black frame,1
11453,609600,68.0,3,2,0,41.7093734,44.7698209,Vake District,7,34,new,newly renovated,0
11454,1482800,300.0,5,4,0,41.73188365,44.836876299366,Other,7,13,new,white frame,1
11455,722200,200.0,4,3,0,41.7245209,44.7537885,Saburtalo District,2,13,new,newly renovated,0
11456,757900,176.0,6,3,1,41.73188365,44.836876299366,Other,3,11,new,newly renovated,1
11457,722200,210.0,5,2,0,41.7245209,44.7537885,Saburtalo District,4,9,new,newly renovated,0
11458,724900,200.0,5,4,1,41.7245209,44.7537885,Saburtalo District,2,10,new,newly renovated,0
11459,601800,180.0,4,3,1,41.70703,44.7859759,Mtatsminda District,6,9,new,newly renovated,0
11460,325000,106.0,3,2,0,41.7245209,44.7537885,Saburtalo District,3,9,new,newly renovated,0
11461,329500,118.0,4,3,0,41.7206004,44.7232035,Saburtalo District,6,16,new,white frame,1
11462,1647500,200.0,3,2,1,41.6905169,44.7980186,Mtatsminda District,2,7,new,newly renovated,0
11463,939100,235.0,4,3,1,41.73188365,44.836876299366,Other,11,12,new,newly renovated,1
11464,840300,185.0,4,3,0,41.7081011,44.7696196,Vake District,3,4,new,newly renovated,0
11465,317800,120.0,4,3,0,41.7245209,44.7537885,Saburtalo District,7,10,new,newly renovated,0
11466,692000,180.0,4,3,0,41.7245209,44.7537885,Saburtalo District,3,11,new,newly renovated,0
11467,444800,110.0,3,2,1,41.73188365,44.836876299366,Other,2,3,new,newly renovated,1
11468,700200,170.0,5,4,0,41.707003,44.7749574,Vake District,2,10,new,black frame,0
11469,609600,141.0,4,3,1,41.73188365,44.836876299366,Other,6,12,new,newly renovated,1
11470,866600,240.0,7,4,1,41.7093734,44.7698209,Vake District,6,6,new,newly renovated,0
11471,637900,270.0,7,4,0,41.7244366,44.7482806,Saburtalo District,8,11,new,newly renovated,0
11472,1011000,230.0,5,3,1,41.7093734,44.7698209,Vake District,9,20,new,newly renovated,0
11473,659000,178.0,5,4,1,41.7224121,44.7720785,Saburtalo District,5,10,new,newly renovated,0
11475,361100,135.0,4,3,0,41.7245209,44.7537885,Saburtalo District,12,14,new,newly renovated,0
11476,151600,44.0,1,1,1,41.73188365,44.836876299366,Other,4,5,old,newly renovated,1
11477,237200,70.0,3,2,1,41.7245209,44.7537885,Saburtalo District,3,21,new,newly renovated,0
11478,757900,220.0,6,4,1,41.73188365,44.836876299366,Other,17,17,new,newly renovated,1
11479,181200,75.0,4,2,0,41.73188365,44.836876299366,Other,4,6,old,newly renovated,1
11480,362500,129.0,4,3,0,41.7244366,44.7482806,Saburtalo District,5,13,new,black frame,0
11481,351000,114.0,3,2,1,41.7244366,44.7482806,Saburtalo District,10,15,new,newly renovated,0
11483,228700,85.0,3,2,0,41.7245209,44.7537885,Saburtalo District,8,9,new,newly renovated,0
11484,131800,50.0,2,1,0,41.7903068,44.7593516,Saburtalo District,8,9,new,newly renovated,0
11485,220800,73.0,4,2,1,41.7335333,44.798583,Nadzaladevi District,8,12,new,newly renovated,0
11486,92300,38.0,2,1,0,41.7903068,44.7593516,Saburtalo District,1,12,new,newly renovated,0
11487,461300,110.0,3,2,0,41.7206004,44.7232035,Saburtalo District,15,17,new,newly renovated,1
11488,171300,56.0,2,1,1,41.7903068,44.7593516,Saburtalo District,9,11,new,newly renovated,1
11489,120300,46.0,2,1,0,41.7903068,44.7593516,Saburtalo District,4,9,new,newly renovated,1
11490,112000,48.0,2,1,1,41.73188365,44.836876299366,Other,5,2,old,newly renovated,1
11491,214200,100.0,4,2,0,41.7245209,44.7537885,Saburtalo District,3,5,old,old renovation,1
11492,243800,60.0,2,1,1,41.7117382,44.7928453,Chugureti District,1,9,old,newly renovated,1
11493,138400,53.0,2,1,0,41.7903068,44.7593516,Saburtalo District,6,12,new,newly renovated,0
11494,98900,45.0,2,1,1,41.73188365,44.836876299366,Other,8,8,new,newly renovated,0
11495,263600,112.0,4,3,0,41.7034618,44.8498781,Isani District,9,12,new,newly renovated,1
11496,217500,55.0,2,1,1,41.73188365,44.836876299366,Other,7,9,new,newly renovated,0
11497,135100,78.0,3,2,1,41.6988174,44.8818285,Samgori District,8,9,old,old renovation,1
11498,187800,100.0,3,2,0,,,Other,6,8,old,old renovation,1
11499,174600,70.0,2,1,1,41.7595839,44.774485474685,Didube District,2,14,old,old renovation,1
11501,477800,128.0,4,3,1,41.7245209,44.7537885,Saburtalo District,5,7,new,newly renovated,0
11506,125200,52.0,2,1,0,41.73188365,44.836876299366,Other,9,12,new,newly renovated,0
11509,1647500,140.0,4,3,1,41.7077917,44.7645692,Vake District,8,18,new,newly renovated,1
11510,385200,180.0,4,3,1,41.7093734,44.7698209,Vake District,1,10,new,newly renovated,0
11511,527200,160.0,4,3,1,41.7245209,44.7537885,Saburtalo District,11,13,new,newly renovated,1
11512,1153300,200.0,5,4,1,41.70703,44.7859759,Mtatsminda District,7,15,new,newly renovated,0
11513,138400,42.0,2,1,0,41.7149442,44.7709219,Saburtalo District,5,8,new,white frame,0
11514,318800,129.0,4,3,0,41.7037033,44.7724816,Vake District,2,8,new,white frame,0
11517,939100,234.0,4,3,0,41.7093734,44.7698209,Vake District,11,12,new,newly renovated,0
11518,659000,160.0,4,3,1,41.73188365,44.836876299366,Other,7,14,new,newly renovated,1
11519,510700,150.0,4,3,1,41.7245209,44.7537885,Saburtalo District,6,9,new,newly renovated,0
11520,382900,83.0,2,1,0,41.7081011,44.7696196,Vake District,8,12,new,under renovation,1
11521,823800,218.0,4,3,0,41.70703,44.7859759,Mtatsminda District,11,12,new,newly renovated,0
11523,411900,135.0,4,3,1,41.7081011,44.7696196,Vake District,4,9,new,newly renovated,0
11525,126900,38.0,2,1,0,41.7223071,44.7263926,Saburtalo District,7,8,old,newly renovated,1
11526,237200,87.0,2,1,1,41.721743,44.734488,Saburtalo District,2,12,new,newly renovated,0
11528,445300,134.0,5,3,1,41.70703,44.7859759,Mtatsminda District,4,4,new,newly renovated,0
11529,355900,78.0,3,2,1,41.7240689,44.7299815,Saburtalo District,13,16,new,newly renovated,0
11530,118600,47.0,2,1,0,41.7866314,44.740186,Saburtalo District,6,6,new,newly renovated,0
11531,427900,117.0,3,2,0,41.7093734,44.7698209,Vake District,6,25,new,white frame,1
11533,217500,65.0,3,2,0,41.7103615,44.7284963,Vake District,12,17,new,green frame,1
11539,378900,163.0,5,4,0,41.7245209,44.7537885,Saburtalo District,5,14,old,newly renovated,1
11541,118600,61.0,3,2,0,41.8040628,44.815517,Gldani District,8,15,new,white frame,1
11543,560200,145.0,3,2,0,41.7245209,44.7537885,Saburtalo District,9,13,new,newly renovated,0
11544,988500,180.0,6,3,0,41.722811,44.7509454,Saburtalo District,12,13,new,newly renovated,1
11545,181200,69.0,3,2,1,41.7245209,44.7537885,Saburtalo District,5,5,old,newly renovated,1
11546,138400,70.0,2,1,1,41.7854493,44.824828,Gldani District,9,9,old,newly renovated,1
11547,88600,50.0,2,1,0,41.6959611,44.8756660517642,Samgori District,2,9,old,old renovation,1
11551,115300,28.0,1,1,0,41.73188365,44.836876299366,Other,1,4,old,not renovated,1
11552,609600,100.0,3,2,1,41.73188365,44.836876299366,Other,6,15,new,newly renovated,1
11553,774300,149.0,3,2,0,41.73188365,44.836876299366,Other,12,16,new,green frame,1
11554,415200,122.0,5,3,1,41.73188365,44.836876299366,Other,8,10,new,newly renovated,1
11555,385200,130.0,4,3,1,41.7081011,44.7696196,Vake District,4,5,old,old renovation,0
11557,1153300,170.0,4,3,1,41.711611,44.7674857,Vake District,3,5,new,newly renovated,0
11559,461300,160.0,4,3,0,41.73188365,44.836876299366,Other,2,9,new,newly renovated,1
11560,227400,60.0,2,1,1,41.7357001,44.77002,Saburtalo District,4,10,new,newly renovated,0
11561,770300,220.0,4,3,1,41.7081011,44.7696196,Vake District,3,8,new,newly renovated,0
11562,90600,50.0,2,1,0,41.7684842,44.740631616053,Saburtalo District,1,11,construction,white frame,0
11563,362500,160.0,5,4,0,41.7595839,44.774485474685,Didube District,10,16,new,white frame,0
11564,395400,108.0,3,2,0,41.73188365,44.836876299366,Other,8,10,new,newly renovated,1
11566,601800,250.0,6,3,1,41.7081011,44.7696196,Vake District,6,12,old,newly renovated,0
11567,527200,155.0,5,3,0,41.67177552853414,44.81922364472564,Isani District,4,7,new,newly renovated,0
11568,457400,170.0,4,3,0,41.7077917,44.7645692,Vake District,6,9,old,old renovation,0
11569,435000,77.0,3,2,0,41.73188365,44.836876299366,Other,6,9,new,newly renovated,1
