Subject-wise ranking of top 2% scientist from India (all fields),,,,,,,,
Downloded/complied based on an independent study done by Stanford University scientists (for methodology and data visit)- https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3000918,,,,,,,,
Note world-wide full list of top 2% (all countries) can be found at shorturl.at/qHIJ4,,,,,,,,
"Sastry, Srikanth",Fluids & Plasmas,Jawaharlal Nehru Centre for Advanced Scientific Research,292,3.90150974,0.675644407,119,1990,2020
"Chakraborty, Suman",Fluids & Plasmas,Indian Institute of Technology Kharagpur,305,3.8912163,0.705724467,451,1999,2019
"Ramaswamy, Sriram",Fluids & Plasmas,"Indian Institute of Science, Bengaluru",340,3.86605979,0.786709242,158,1979,2020
"Dhar, Deepak",Fluids & Plasmas,"Indian Institute of Science Education and Research, Pune",358,3.84920178,0.828358554,152,1976,2020
"Dhar, Abhishek",Fluids & Plasmas,"Tata Institute of Fundamental Research, Mumbai",578,3.70021893,1.337405711,109,1996,2020
"Kumaran, V.",Fluids & Plasmas,"Indian Institute of Science, Bengaluru",599,3.6918907,1.385996576,162,1992,2020
"Chowdhury, Debashish",Fluids & Plasmas,Indian Institute of Technology Kanpur,696,3.64489724,1.610440094,167,1983,2020
"Kaw, Predhiman",Fluids & Plasmas,Institute for Plasma Research,790,3.60322538,1.827942061,361,1965,2019
"Rao, N. N.",Fluids & Plasmas,Physical Research Laboratory India,792,3.60220424,1.832569763,84,1977,2002
"Manna, S. S.",Fluids & Plasmas,S N Bose National Centre for Basic Science,840,3.58389285,1.943634597,127,1983,2019
"Chakrabarti, Bikas K.",Fluids & Plasmas,"Indian Statistical Institute, Kolkata",967,3.52625024,2.237493637,234,1976,2020
"Sodha, Mahendra Singh",Fluids & Plasmas,The NorthCap University,970,3.52535741,2.244435189,531,1953,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Srinivasan, Krishnapura",Food Science,Central Food Technological Research Institute India,53,3.99247069,0.109384352,169,1978,2019
"Rudrapatnam, Tharanathan N.",Food Science,Central Food Technological Research Institute India,60,3.98571939,0.123831342,151,1971,2015
"Singh, Narpinder",Food Science,Guru Nanak Dev University,113,3.84105804,0.233215694,264,1987,2020
"Rastogi, Navin Kumar",Food Science,Central Food Technological Research Institute India,118,3.81185582,0.243534972,138,1994,2020
"Siddhuraju, Perumal",Food Science,Bharathiar University,190,3.70802447,0.392132582,71,1992,2015
"Sharma, Arun K.",Food Science,Bhabha Atomic Research Centre,211,3.6860313,0.435473552,354,1951,2013
"Negi, Pradeep Singh",Food Science,Central Food Technological Research Institute India,431,3.46072254,0.889521805,61,1999,2020
"Bhattacharya, Suvendu",Food Science,Tezpur University,552,3.37219247,1.139248344,106,1987,2020
"Singh, U.",Food Science,CCS Haryana Agricultural University,593,3.34879752,1.223866427,59,1977,2002
"Moorthy, S. N.",Food Science,"ICAR - Central Tuber Crops Research Institute, Thiruvananthapuram",613,3.3407327,1.265143541,69,1982,2018
"Singhal, Rekha S.",Food Science,Institute of Chemical Technology,672,3.31754145,1.386911027,368,1988,2020
"Jha, Shyam Narayan",Food Science,"ICAR - Central Institute of Post-Harvest Engineering and Technology, Ludhiana",715,3.29739467,1.475656822,76,1993,2018
"Dubey, Nawal Kishore",Food Science,Banaras Hindu University,733,3.28838571,1.512806225,171,1983,2020
"Naidu, K. Akhilender",Food Science,Central Food Technological Research Institute India,738,3.28463444,1.523125503,56,1983,2019
"Venugopal, Vazhiyil",Food Science,Kerala University of Fisheries and Ocean Studies,837,3.22686923,1.727447217,59,1972,2019
"Bhattacharya, Kshirod R.",Food Science,Tilda Riceland Pvt. Ltd.,900,3.19649434,1.857470126,61,1966,2015
"Jain, Dilip",Food Science,"ICAR - Central Arid Zone Research Institute, Jodhpur",1042,3.14066707,2.150537634,29,1989,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Pandey, Krishna K.",Forestry,"Institute of Wood Science and Technology (IWST), Bangalore",90,3.50754229,0.373583496,53,1997,2019
"Bajpai, Pratima",Forestry,Thapar Institute of Engineering & Technology,157,3.35970457,0.651695654,48,1981,2010
"Bajpai, Pratima",Forestry,Pulp and Paper Consultant,166,3.35009597,0.689054004,69,1982,2018
"Bajpai, Pramod Kumar",Forestry,Thapar Institute of Engineering & Technology,298,3.1809265,1.236976464,79,1979,2014
"Kumar, B. Mohan",Forestry,Kerala Agricultural University,440,3.06521419,1.826408202,55,1992,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Sarin, Shiv Kumar",Gastroenterology & Hepatology,Institute of Liver and Biliary Sciences,149,4.2174821,0.195110453,527,1982,2020
"Khuroo, Mohammad S.",Gastroenterology & Hepatology,Sher-I-Kashmir Institute of Medical Sciences,357,3.97739378,0.467479409,126,1974,2020
"Aggarwal, Rakesh",Gastroenterology & Hepatology,Jawaharlal Institute of Postgraduate Medical Education and Research,490,3.87443679,0.641638404,263,1990,2020
"Ghoshal, Uday C.",Gastroenterology & Hepatology,Sanjay Gandhi Postgraduate Institute of Medical Sciences Lucknow,931,3.65607669,1.219112968,288,1992,2020
"Ramakrishna, Balakrishnan S.",Gastroenterology & Hepatology,"SRM Institute of Science and Technology, Ramapuram Campus",1050,3.60656546,1.374939437,199,1982,2019
"Dhiman, Radha K.",Gastroenterology & Hepatology,"Postgraduate Institute of Medical Education & Research, Chandigarh",1154,3.57195391,1.511123915,320,1991,2020
"Elias, Elwyn",Gastroenterology & Hepatology,"Christian Medical College, Vellore",1284,3.52728487,1.681354512,322,1974,2020
"Amarapurkar, Deepak",Gastroenterology & Hepatology,Bombay Hospital and Medical Research Centre,1499,3.45086728,1.96288973,182,1989,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Gupta, Rajeev",General & Internal Medicine,Indian Institute of Technology Kanpur,108,4.23967441,0.10112833,488,1979,2020
"Reddy, Kolli Srinath",General & Internal Medicine,Public Health Foundation of India,131,4.16601012,0.122664919,359,1979,2020
"Joshi, S.",General & Internal Medicine,"Lilavati Hospital & Research Centre, Mumbai",915,3.414812,0.856781685,171,1992,2020
"Pais, Prem",General & Internal Medicine,St. John's Research Institute,1101,3.33534795,1.030947142,116,1991,2019
"Koul, Parvaiz A.",General & Internal Medicine,Sher-I-Kashmir Institute of Medical Sciences,1384,3.23130156,1.295940821,176,1992,2020
"Gururaj, Gopalkrishna",General & Internal Medicine,National Institute of Mental Health and Neuro Sciences,1412,3.22574405,1.322159277,73,1990,2020
"Bawaskar, Himmatrao Saluba",General & Internal Medicine,Bawaskar Hospital and Clinical Research Center,1524,3.19194867,1.427033101,99,1977,2020
"Thankappan, K. R.",General & Internal Medicine,Sree Chitra Tirunal Institute for Medical Sciences and Technology,1541,3.18548946,1.442951449,145,1990,2020
"Tharyan, P.",General & Internal Medicine,"Christian Medical College, Vellore",1571,3.17709468,1.471042652,136,1998,2020
"Anand, Anil C.",General & Internal Medicine,Indraprastha Apollo Hospitals,1660,3.15597647,1.554379887,158,1983,2020
"Thomas, Kurien",General & Internal Medicine,"Christian Medical College, Vellore",1685,3.14861257,1.577789222,119,1985,2019
"Balakrishnan, Kalpana",General & Internal Medicine,Sri Ramachandra Institute of Higher Education and Research,1710,3.14183395,1.601198558,107,2001,2020
"Thatte, Urmila",General & Internal Medicine,King Edward Memorial Hospital India,1713,3.14112934,1.604007678,173,1985,2020
"Vaidya, Ashok D.B.",General & Internal Medicine,Kasturba Health Society,1750,3.13271798,1.638653495,105,1977,2019
"Bhargava, Santosh Kumar",General & Internal Medicine,Sunder Lal Jain Hospital,1775,3.12567302,1.662062831,217,1963,2019
"Balgir, Ranbir S.",General & Internal Medicine,Indian Council of Medical Research,1815,3.11627635,1.699517768,81,1978,2016
"Gogtay, Nithya J.",General & Internal Medicine,Seth GS Medical College and KEM Hospital,1964,3.07798148,1.839037408,251,1996,2020
"Handa, Rohini",General & Internal Medicine,Indraprastha Apollo Hospitals,2025,3.06428796,1.896156187,158,1990,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Mandal, Badal Kumar",General Chemistry,"Vellore Institute of Technology, Vellore",391,3.33455758,0.878493754,100,1994,2020
"Ranganathan, Darshan",General Chemistry,Indian Institute of Chemical Technology,533,3.19463956,1.197537521,101,1973,2008
"Bhakuni, Dewan S.",General Chemistry,Central Drug Research Institute India,545,3.18375704,1.224498966,148,1965,2011
"Kumar, Devesh",General Chemistry,Babasaheb Bhimrao Ambedkar University,558,3.16977563,1.253707199,102,2003,2020
"Sekhon, Bhupinder S.",General Chemistry,PCTE Group of Institutes,575,3.15325584,1.291902579,55,1973,2016
"Babu, Sukumaran Santhosh",General Chemistry,National Chemical Laboratory India,696,3.0650627,1.563763818,41,2006,2020
"Girish Kumar, S.",General Chemistry,CMR University,729,3.04146928,1.637907792,32,2008,2017
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Sharma, Reenu",General Clinical Medicine,Jawahar Lal Nehru Medical College Ajmer,117,3.28908674,0.716034272,60,1961,2011
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Bhatia, Rajendra",General Mathematics,Ashoka University,207,3.67283588,0.428447241,123,1979,2020
"Tripathy, Binod Chandra",General Mathematics,Tripura University,318,3.56546429,0.658194312,117,1994,2020
"Gupta, Vijay",General Mathematics,Netaji Subhas University of Technology,343,3.55254081,0.709939148,248,1987,2020
"Balachandran, K.",General Mathematics,Bharathiar University,429,3.50179297,0.887941383,306,1983,2020
"Pachpatte, B. G.",General Mathematics,"57 Shri Niketan Colony, Near Abhinay Talkies",475,3.46027164,0.983151881,142,1972,2011
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Pati, Arun K.",General Physics,Harish Chandra Research Institute,369,3.74396043,0.590145057,118,1991,2019
"Mathur, Deepak",General Physics,Manipal Academy of Higher Education,463,3.6696854,0.740480113,333,1975,2020
"Chatterjee, Ashok",General Physics,University of Hyderabad,925,3.41780813,1.479360916,149,1983,2020
"Rao, M. C.",General Physics,Andhra Loyola College,934,3.41226847,1.493754698,120,2003,2020
"Gupta, Sanjeev K.",General Physics,"St. Xavier's College, Ahmedabad",953,3.40578631,1.524141571,492,1963,2020
"Varshney, Dinesh",General Physics,"Devi Ahilya Vishwavidyalaya, Indore",1006,3.38709026,1.608904953,324,1987,2020
"Awana, V. P.S.",General Physics,National Physical Laboratory India,1207,3.30843191,1.930366082,406,1989,2020
"Deb, Bimalendu",General Physics,Indian Association for the Cultivation of Science,1211,3.30689977,1.936763318,185,1969,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Majumder, Partha P.",Genetics & Heredity,National Institute of Biomedical Genomics,416,3.61464572,1.274470758,225,1977,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Gupta, Harsh K.",Geochemistry & Geophysics,National Geophysical Research Institute India,1557,3.52359364,2.218043506,124,1968,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"SINHA, RAJIV",Geography,Indian Institute of Technology Kanpur,285,3.5055618,2.212904729,110,1993,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Pal, Mahesh",Geological & Geomatics Engineering,National Institute of Technology Kurukshetra,130,3.83073605,0.294277436,66,2002,2020
"Kumar, Jyant",Geological & Geomatics Engineering,"Indian Institute of Science, Bengaluru",251,3.62362306,0.568181818,166,1994,2020
"Singh, T. N.",Geological & Geomatics Engineering,"Indian Institute of Technology, Bombay",270,3.59413899,0.611191597,282,1989,2020
"Sitharam, T. G.",Geological & Geomatics Engineering,"Indian Institute of Science, Bengaluru",331,3.5296708,0.749275625,220,1987,2020
"Sridharan, A.",Geological & Geomatics Engineering,Indian National Science Academy,374,3.49519597,0.846613546,206,1971,2020
"Kumar, Arvind",Geological & Geomatics Engineering,Dr. B.R. Ambedkar National Institute of Technology,538,3.36875216,1.217855849,241,1981,2020
"Kulkarni, Anil V.",Geological & Geomatics Engineering,"Indian Institute of Science, Bengaluru",682,3.2747221,1.543824701,80,1991,2020
"Saraf, Arun Kumar",Geological & Geomatics Engineering,Indian Institute of Technology Roorkee,819,3.20444786,1.853947845,84,1988,2019
"Rao, Sudhakar M.",Geological & Geomatics Engineering,"Indian Institute of Science, Bengaluru",841,3.19181266,1.903748642,97,1983,2020
"Roy, P. S.",Geological & Geomatics Engineering,International Crops Research Institute for the Semi-Arid Tropics,867,3.17608529,1.962604129,143,1985,2020
"Gupta, Ravi P.",Geological & Geomatics Engineering,Retired India Institute of Technology Roorkee,868,3.1758576,1.964867802,87,1977,2018
"Ramamurthy, T.",Geological & Geomatics Engineering,AngRon Geotech Pvt. Ltd.,1000,3.10497414,2.263672582,48,1973,2018
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Acharyya, Subhrangsu K.",Geology,Jadavpur University,129,3.56515669,1.023078753,65,1976,2018
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Guha, Ramachandra",History,"Indian Institute of Science, Bengaluru",47,3.0502146,0.51037029,21,1989,2016
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Singh, Sanjay",Horticulture,Indian Institute of Technology Banaras Hindu University,9,3.59487341,0.171493902,603,1990,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Srivastava, P. K.",Immunology,"Birla Institute of Technology, Mesra",189,4.36489058,0.1741791,373,1960,2020
"Atassi, M. Zouhair",Immunology,Department of Biochemistry and Molecular Biology,2141,3.58730921,1.973108221,380,1964,2018
"Singh, Mahavir",Immunology,Himachal Pradesh University,2150,3.58646204,1.981402464,421,1983,2020
"Ghosh, Kanjaksha",Immunology,Institute of Immunohaematology Mumbai,2217,3.57453258,2.043148495,749,1976,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Rao, Ravipudi Venkata",Industrial Engineering & Automation,S. V. National Institute of Technology,74,4.16101156,0.084537614,131,1998,2020
"Vidyasagar, Mathukumalli",Industrial Engineering & Automation,Indian Institute of Technology Hyderabad,154,3.97346978,0.175929628,287,1970,2019
"Sakthivel, Rathinasamy",Industrial Engineering & Automation,Bharathiar University,338,3.75635371,0.386131262,317,1999,2020
"Borkar, Vivek",Industrial Engineering & Automation,"Indian Institute of Technology, Bombay",359,3.73647983,0.410121666,262,1977,2020
"Ghose, Debasish",Industrial Engineering & Automation,"Indian Institute of Science, Bengaluru",549,3.58422713,0.6271777,265,1988,2019
"Bhat, Sanjay P.",Industrial Engineering & Automation,Tata Consultancy Services India,562,3.57758866,0.642028903,71,1994,2019
"Shunmugam, M. S.",Industrial Engineering & Automation,Indian Institute of Technology Madras,723,3.48727808,0.825955332,159,1974,2020
"Bhattacharyya, Bijoy",Industrial Engineering & Automation,Jadavpur University,843,3.43062282,0.963043354,142,1994,2020
"Viswanadham, N.",Industrial Engineering & Automation,"Indian Institute of Science, Bengaluru",895,3.40861023,1.022448164,159,1966,2018
"Majhi, Somanath",Industrial Engineering & Automation,Indian Institute of Technology Guwahati,1333,3.23755974,1.522819444,115,1996,2020
"Sangwan, Kuldip Singh",Industrial Engineering & Automation,"Birla Institute of Technology and Science, Pilani",1373,3.22286574,1.568515451,108,2003,2020
"Bhatnagar, Shalabh",Industrial Engineering & Automation,"Indian Institute of Science, Bengaluru",1542,3.16629695,1.761581082,166,1995,2020
"Samantaray, Arun Kumar",Industrial Engineering & Automation,Indian Institute of Technology Kharagpur,1595,3.15299301,1.822128292,106,1999,2020
"Jain, V. K.",Industrial Engineering & Automation,Indian Institute of Technology Kanpur,1611,3.14922248,1.840406694,154,1980,2020
"Subudhi, Bidyadhar",Industrial Engineering & Automation,Indian Institute of Technology Goa,1843,3.08646879,2.105443537,207,1995,2020
