Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2016+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2018,June,30,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,June,30,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,July,30,8:00 AM - 9:00 AM,Monday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected serious injury (A),Motor vehicle driver,52,Male
2018,July,30,2:00 AM - 3:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,55,Suspected serious injury (A),Motor vehicle driver,29,Female
2018,July,30,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,17,Male
2018,August,30,3:00 AM - 4:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Cloudy,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,30,3:00 AM - 4:00 AM,Sunday,Wayne County: Romulus,Not intersection crash,Hit-and-run,Dark lighted,Rain,45,Suspected minor injury (B),Motor vehicle driver,44,Male
2018,September,30,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Rain,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,30,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Rain,55,Possible injury (C),Motor vehicle driver,DOB invalid,Female
2018,September,30,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Rain,55,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,30,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Rain,35,Suspected minor injury (B),Motor vehicle driver,37,Male
2018,November,30,7:00 PM - 8:00 PM,Friday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,20,Male
2018,November,30,3:00 PM - 4:00 PM,Friday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,37,Male
2018,December,30,8:00 PM - 9:00 PM,Sunday,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Dark lighted,Clear,45,No injury (O),Motor vehicle driver,45,Female
2018,March,31,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Clear,45,Possible injury (C),Motor vehicle driver,29,Female
2018,March,31,4:00 PM - 5:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Rain,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,March,31,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,May,31,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,31,6:00 AM - 7:00 AM,Wednesday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Rain,40,Fatal injury (K),Motor vehicle driver,37,Male
2018,October,31,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Rain,30,Possible injury (C),Motor vehicle driver,37,Male
2018,October,31,12:00 midnight - 1:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,December,31,11:00 PM - 12:00 midnight,Monday,Wayne County: Wood Haven,Not intersection crash,Not hit-and-run,Dark lighted,Rain,40,Possible injury (C),Motor vehicle driver,36,Female
2018,December,31,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Rain,45,Suspected minor injury (B),Motor vehicle driver,48,Male
2017,January,1,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,January,1,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,January,1,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,January,1,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,February,1,3:00 PM - 4:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,22,Female
2017,February,1,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Unknown,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,February,1,9:00 PM - 10:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,March,1,9:00 PM - 10:00 PM,Wednesday,Wayne County: Wyandotte,Not intersection crash,Not hit-and-run,Dark unlighted,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,85,Female
2017,March,1,3:00 PM - 4:00 PM,Wednesday,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Daylight,Cloudy,40,Possible injury (C),Motor vehicle driver,56,Female
2017,March,1,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Rain,35,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,April,1,12:00 midnight - 1:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Cloudy,25,Suspected serious injury (A),Motor vehicle driver,28,Male
2017,April,1,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,65,Male
2017,April,1,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,May,1,5:00 PM - 6:00 PM,Monday,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,15,Suspected minor injury (B),Motor vehicle driver,35,Female
2017,June,1,4:00 PM - 5:00 PM,Thursday,Wayne County: Romulus,Intersection crash,Not hit-and-run,Daylight,Clear,45,Suspected serious injury (A),Motor vehicle driver,82,Male
2017,June,1,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,66,Male
2017,June,1,6:00 PM - 7:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,July,1,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,August,1,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Possible injury (C),Motor vehicle driver,49,Female
2017,October,1,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,21,Male
2017,October,1,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,November,1,8:00 PM - 9:00 PM,Wednesday,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,81,Female
2017,November,1,5:00 AM - 6:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,68,Male
2017,November,1,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,25,No injury (O),Motor vehicle driver,25,Male
2017,November,1,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,November,1,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,37,Male
2017,November,1,1:00 AM - 2:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Unknown,Unknown,35,Suspected serious injury (A),Motor vehicle driver,33,Male
2017,December,1,3:00 PM - 4:00 PM,Friday,Wayne County: Taylor,Not intersection crash,Hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,December,1,3:00 PM - 4:00 PM,Friday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,Clear,40,Possible injury (C),Motor vehicle driver,69,Male
2017,December,1,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Clear,35,Possible injury (C),Motor vehicle driver,27,Male
2017,December,1,7:00 PM - 8:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,58,Male
2017,December,1,7:00 PM - 8:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,December,1,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,January,2,8:00 PM - 9:00 PM,Monday,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,Rain,45,Suspected minor injury (B),Motor vehicle driver,28,Male
2017,January,2,6:00 PM - 7:00 PM,Monday,Wayne County: Sumpter Twp.,Not intersection crash,Hit-and-run,Dark unlighted,Rain,55,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,January,2,10:00 AM - 11:00 AM,Monday,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,70,Male
2017,February,2,3:00 PM - 4:00 PM,Thursday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,February,2,8:00 PM - 9:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,52,Male
2017,March,2,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Cloudy,30,Suspected serious injury (A),Motor vehicle driver,35,Male
2017,March,2,10:00 PM - 11:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Male
2017,April,2,7:00 AM - 8:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Fatal injury (K),Motor vehicle driver,17,Male
2017,April,2,7:00 AM - 8:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Fatal injury (K),Motor vehicle driver,19,Male
2017,April,2,7:00 AM - 8:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,April,2,9:00 PM - 10:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,May,2,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,25,Female
2017,May,2,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Cloudy,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,June,2,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,July,2,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,45,No injury (O),Motor vehicle driver,55,Male
2017,July,2,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,August,2,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Rain,25,Possible injury (C),Motor vehicle driver,22,Male
2017,August,2,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Rain,35,Possible injury (C),Motor vehicle driver,DOB invalid,Male
2017,September,2,11:00 PM - 12:00 midnight,Saturday,Wayne County: Romulus,Intersection crash,Not hit-and-run,Dark unlighted,Clear,45,Fatal injury (K),Motor vehicle driver,40,Female
2017,September,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Cloudy,35,Suspected minor injury (B),Motor vehicle driver,33,Female
2017,September,2,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,40,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,October,2,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,30,No injury (O),Motor vehicle driver,66,Male
2017,November,2,7:00 AM - 8:00 AM,Thursday,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dark lighted,Rain,25,Possible injury (C),Motor vehicle driver,80,Male
2017,November,2,6:00 PM - 7:00 PM,Thursday,Wayne County: Dearborn Heights,Intersection crash,Hit-and-run,Unknown,Unknown,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,November,2,3:00 PM - 4:00 PM,Thursday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,Cloudy,35,Suspected minor injury (B),Motor vehicle driver,38,Female
2017,November,2,11:00 PM - 12:00 midnight,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Rain,30,Possible injury (C),Motor vehicle driver,49,Male
2017,November,2,7:00 AM - 8:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Rain,30,Possible injury (C),Motor vehicle driver,DOB invalid,Male
2017,December,2,12:00 midnight - 1:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,45,Suspected serious injury (A),Motor vehicle driver,23,Female
2017,December,2,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,55,Female
2017,January,3,7:00 AM - 8:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dawn,Rain,30,Possible injury (C),Motor vehicle driver,73,Male
2017,January,3,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Rain,35,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,February,3,8:00 AM - 9:00 AM,Friday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,58,Male
2017,February,3,12:00 noon - 1:00 PM,Friday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,49,Male
2017,March,3,11:00 PM - 12:00 midnight,Friday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Dark lighted,Clear,40,Suspected minor injury (B),Motor vehicle driver,35,Female
2017,March,3,2:00 AM - 3:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,April,3,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,43,Female
2017,April,3,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Rain,35,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,May,3,3:00 PM - 4:00 PM,Wednesday,Wayne County: Grosse Pointe Shores,Intersection crash,Hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,22,Male
2017,May,3,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,41,Male
2017,May,3,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dawn,Clear,25,Possible injury (C),Motor vehicle driver,57,Male
2017,May,3,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,July,3,3:00 AM - 4:00 AM,Monday,Wayne County: Allen Park,Intersection crash,Not hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,32,Male
2017,July,3,4:00 PM - 5:00 PM,Monday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,58,Female
2017,July,3,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,26,Female
2017,August,3,1:00 PM - 2:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,41,Male
2017,September,3,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,52,Male
2017,September,3,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2017,October,3,12:00 noon - 1:00 PM,Tuesday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,Clear,5,Possible injury (C),Motor vehicle driver,68,Female
2017,October,3,7:00 AM - 8:00 AM,Tuesday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dawn,Cloudy,45,Suspected minor injury (B),Motor vehicle driver,41,Male
