Year,Date Of Incident,Route,Operator,Group Name,Bus Garage,Borough,Injury Result Description,Incident Event Type,Victim Category,Victims Sex,Victims Age
2015,12/1/2015,202,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,203,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,203,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,204,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,205,East London,Stagecoach,Garage Not Available,Islington,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown
2015,12/1/2015,205,East London,Stagecoach,Garage Not Available,Islington,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,205,East London,Stagecoach,Garage Not Available,Tower Hamlets,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Unknown,Unknown
2015,12/1/2015,205,East London,Stagecoach,Garage Not Available,Tower Hamlets,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,205,East London,Stagecoach,Garage Not Available,Tower Hamlets,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Male,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child
2015,12/1/2015,207,Metroline West,Metroline,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,208,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,208,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,208,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Female,Unknown
2015,12/1/2015,208,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,209,Metroline,Metroline,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,214,Metroline,Metroline,Garage Not Available,Islington,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,220,London United,London United,Garage Not Available,Hammersmith & Fulham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,221,Arriva London North,Arriva London,Garage Not Available,Barnet,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown
2015,12/1/2015,221,Arriva London North,Arriva London,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,221,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,221,Arriva London North,Arriva London,Garage Not Available,None London Borough,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,222,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child
2015,12/1/2015,222,London United,London United,Garage Not Available,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,224,Metroline West,Metroline,Garage Not Available,Brent,Fatal,Collision Incident,Pedestrian,Male,Youth
2015,12/1/2015,229,London Central,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Pedestrian,Male,Elderly
2015,12/1/2015,230,Arriva London North,Arriva London,Garage Not Available,Waltham Forest,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,232,Metroline,Metroline,Garage Not Available,Haringey,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2015,12/1/2015,235,Abellio West,Abellio,Garage Not Available,Hounslow,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,237,Metroline,Metroline,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,237,Metroline,Metroline,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Male,Child
2015,12/1/2015,238,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2015,12/1/2015,238,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,238,East London,Stagecoach,Garage Not Available,None London Borough,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Unknown
2015,12/1/2015,240,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2015,12/1/2015,243,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,243,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown
2015,12/1/2015,243,Arriva London North,Arriva London,Garage Not Available,Haringey,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,243,Arriva London North,Arriva London,Garage Not Available,None London Borough,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,244,London General,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown
2015,12/1/2015,244,London General,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Male,Unknown
2015,12/1/2015,244,London General,Go-Ahead,Garage Not Available,Greenwich,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Child
2015,12/1/2015,245,Metroline West,Metroline,Garage Not Available,Ealing,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,247,East London,Stagecoach,Garage Not Available,Redbridge,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,247,East London,Stagecoach,Garage Not Available,Redbridge,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,248,East London,Stagecoach,Garage Not Available,Havering,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,248,East London,Stagecoach,Garage Not Available,Havering,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,250,Arriva London South,Arriva London,Garage Not Available,Croydon,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,250,Arriva London South,Arriva London,Garage Not Available,Lambeth,Injuries treated on scene,Collision Incident,Passenger,Unknown,Unknown
2015,12/1/2015,250,Arriva London South,Arriva London,Garage Not Available,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Unknown,Unknown
2015,12/1/2015,250,Arriva London South,Arriva London,Garage Not Available,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Bus Driver,Female,Adult
2015,12/1/2015,252,East London,Stagecoach,Garage Not Available,Havering,Injuries treated on scene,Onboard Injuries,Passenger,Male,Youth
2015,12/1/2015,253,Arriva London North,Arriva London,Garage Not Available,Camden,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown
2015,12/1/2015,253,Arriva London North,Arriva London,Garage Not Available,Camden,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,253,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,256,East London,Stagecoach,Garage Not Available,Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,257,London General,Go-Ahead,Garage Not Available,Waltham Forest,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2015,12/1/2015,257,London General,Go-Ahead,Garage Not Available,Waltham Forest,Injuries treated on scene,Assault,Passenger,Male,Adult
2015,12/1/2015,258,Arriva The Shires,Arriva The Shires,Garage Not Available,Harrow,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly
2015,12/1/2015,259,London General,Go-Ahead,Garage Not Available,Haringey,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,259,London General,Go-Ahead,Garage Not Available,Islington,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult
2015,12/1/2015,260,Metroline,Metroline,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Pedestrian,Male,Adult
2015,12/1/2015,261,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,262,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult
2015,12/1/2015,262,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Child
2015,12/1/2015,262,East London,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Unknown
2015,12/1/2015,263,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,263,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown
2015,12/1/2015,263,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,263,Metroline,Metroline,Garage Not Available,None London Borough,Injuries treated on scene,Onboard Injuries,Passenger,Male,Unknown
2015,12/1/2015,263,Metroline,Metroline,Garage Not Available,None London Borough,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,265,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,265,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,267,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,268,Arriva The Shires,Arriva The Shires,Garage Not Available,Camden,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,269,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly
2015,12/1/2015,269,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Onboard Injuries,Passenger,Male,Unknown
2015,12/1/2015,275,East London,Stagecoach,Garage Not Available,Redbridge,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,275,East London,Stagecoach,Garage Not Available,Redbridge,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,276,Docklands Buses,Go-Ahead,Garage Not Available,Hackney,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult
2015,12/1/2015,276,Docklands Buses,Go-Ahead,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,279,Arriva London North,Arriva London,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,281,London United,London United,Garage Not Available,Richmond Upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,283,London United,London United,Garage Not Available,Ealing,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2015,12/1/2015,284,London General,Go-Ahead,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,284,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Pedestrian,Female,Adult
2015,12/1/2015,287,East London,Stagecoach,Garage Not Available,Barking & Dagenham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Male,Unknown
2015,12/1/2015,287,East London,Stagecoach,Garage Not Available,Havering,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown
2015,12/1/2015,292,London Sovereign,London United,Garage Not Available,None London Borough,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Unknown
2015,12/1/2015,294,East London,Stagecoach,Garage Not Available,Havering,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,295,Metroline West,Metroline,Garage Not Available,Kensington & Chelsea,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly
2015,12/1/2015,297,Metroline,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,297,Metroline,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly
2015,12/1/2015,302,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,303,Arriva The Shires,Arriva The Shires,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly
2015,12/1/2015,307,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult
2015,12/1/2015,307,Metroline,Metroline,Garage Not Available,Enfield,Injuries treated on scene,Collision Incident,Pedestrian,Male,Unknown
2015,12/1/2015,307,Metroline,Metroline,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,308,Tower Transit,Tower Transit,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown
2015,12/1/2015,308,Tower Transit,Tower Transit,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Child
2015,12/1/2015,316,Metroline,Metroline,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult
2015,12/1/2015,318,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,318,Arriva London North,Arriva London,Garage Not Available,Haringey,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown
2015,12/1/2015,319,Arriva London South,Arriva London,Garage Not Available,Lambeth,Injuries treated on scene,Collision Incident,Cyclist,Unknown,Unknown
